"rgn_id","year","basic_sani_prop","popsum","propWO_x_pop","propWO_x_pop_log","pressure_score"
172,2015,0.95,18199680.8463819,909984.042319096,13.721183441346,0.67352834378229
173,2011,0.95,2733185.12957813,136659.256478907,11.8252532450995,0.580463286350227
173,2012,0.95,2746346.18918345,137317.309459173,11.8300569365373,0.580699083965789
173,2013,0.95,2759507.24878876,137975.362439438,11.8348376627974,0.580933754295341
173,2014,0.96,2772668.30839407,110906.732335763,11.6164538944044,0.57021400417587
173,2015,0.96,2785829.36799939,111433.174719976,11.6211893342947,0.570446451544569
174,2011,0.99,3392079.08640532,33920.7908640532,10.4318128852118,0.5120638234492
174,2012,0.99,3419324.39246303,34193.2439246303,10.4398126025882,0.512456503600901
174,2013,0.99,3446569.69852075,34465.6969852075,10.4477488320362,0.512846067336331
174,2014,0.99,3473815.00457846,34738.1500457846,10.4556225733411,0.513232563731714
174,2015,0.99,3501060.31063618,35010.6031063618,10.4634348028564,0.513616040713072
175,2011,1,6080819.8381626,0,0,0
175,2012,1,6103681.62401176,0,0,0
175,2013,1,6126543.40986092,0,0,0
175,2014,1,6149405.19571007,0,0,0
175,2015,1,6172266.98155923,0,0,0
176,2011,0.99,8804315.78142695,88043.1578142696,11.3855937609481,0.55888182980499
176,2012,0.99,8818699.57108842,88186.9957108843,11.3872261296808,0.558961957485935
176,2013,0.99,8833083.36074989,88330.833607499,11.3888558381278,0.559041954582092
176,2014,0.99,8847467.15041137,88474.6715041138,11.390482894946,0.5591218215184
176,2015,0.99,8861850.94007284,88618.5094007285,11.39210730875,0.559201558717725
177,2011,0.98,12391473.0416757,247829.460833514,12.4205001656972,0.609682024973284
177,2012,0.98,12447051.5818017,248941.031636034,12.4249753436691,0.609901696929453
177,2013,0.98,12502630.1219278,250052.602438556,12.4294305836161,0.610120390192721
177,2014,0.98,12558208.6620539,251164.173241078,12.4338660624083,0.610338113445061
177,2015,0.98,12613787.2021799,252275.744043598,12.4382819545725,0.610554875253427
178,2011,0.95,3316069.07799299,165803.45389965,12.0185643844085,0.589952302516363
178,2012,0.96,3322083.35743714,132883.334297486,11.797234361888,0.579087930347976
178,2013,0.97,3328097.63688129,99842.9291064388,11.5113635368597,0.565055459742213
178,2014,0.97,3334111.91632544,100023.357489763,11.5131690102083,0.565144084566697
178,2015,0.98,3340126.19576959,66802.5239153919,11.1095111113578,0.545329828950217
179,2011,0.99,17435011.7434346,174350.117434346,12.0688264612278,0.592419504671329
179,2012,0.99,17542998.5137946,175429.985137946,12.0750009974689,0.592722592607286
179,2013,0.99,17650985.2841545,176509.852841545,12.0811376426523,0.593023820594247
179,2014,0.99,17758972.0545145,177589.720545145,12.0872368589924,0.593323211320818
179,2015,0.99,17866958.8248745,178669.588248745,12.0932991002974,0.593620787062967
180,2011,0.99,44616507.092033,446165.07092033,13.0084465180184,0.638542402403883
180,2012,0.99,44888411.1494373,448884.111494373,13.0145222575779,0.638840640731522
180,2013,0.99,45160315.2068416,451603.152068416,13.0205613053438,0.639137077978148
180,2014,0.99,45432219.2642459,454322.192642459,13.0265641018256,0.639431735766937
180,2015,0.99,45704123.3216502,457041.233216502,13.0325310796469,0.639724635333988
181,2011,0.91,4139262.05901559,372533.585311403,12.8280851589653,0.629689048903829
181,2012,0.91,4147491.71750695,373274.254575625,12.8300713744002,0.629786545770476
181,2013,0.92,4155721.37599831,332457.710079865,12.7142709511561,0.62410227898618
181,2014,0.92,4163951.03448967,333116.082759173,12.7162493070432,0.624199390053149
181,2015,0.92,4172180.69298103,333774.455438482,12.7182237567648,0.624296309379136
182,2011,1,26648865.9233125,0,0,0
182,2012,1,26618792.6342975,0,0,0
182,2013,1,26588719.3452826,0,0,0
182,2014,1,26558646.0562677,0,0,0
182,2015,1,26528572.7672528,0,0,0
183,2011,0.99,8258134.88089368,82581.3488089369,11.321551241866,0.555738190483105
183,2012,0.99,8233488.82466746,82334.8882466747,11.3185623577967,0.555591475868757
183,2013,0.99,8208842.76844124,82088.4276844125,11.3155645135116,0.555444321426514
183,2014,0.99,8184196.71221503,81841.9671221504,11.3125576551265,0.555296724511369
183,2015,0.99,8159550.65598881,81595.5065598882,11.3095417282697,0.555148682454387
184,2011,0.99,36047868.7310154,360478.687310154,12.7951908882394,0.6280743759584
184,2012,0.99,36017542.9517702,360175.429517702,12.794349272375,0.628033063768262
184,2013,0.99,35987217.172525,359872.17172525,12.7935069475966,0.62799171677984
184,2014,0.99,35956891.3932797,359568.913932797,12.792663912709,0.627950334934462
184,2015,0.99,35926565.6140345,359265.656140345,12.791820166514,0.627908918173307
185,2011,1,60571.0577900716,0,0,0
185,2012,1,61045.5006471657,0,0,0
185,2013,1,61519.9435042597,0,0,0
185,2014,1,61994.3863613538,0,0,0
185,2015,1,62468.8292184478,0,0,0
186,2011,0.94,331741.961418574,19904.5176851145,9.89875224288896,0.485897607313836
186,2012,0.95,333827.434505513,16691.3717252757,9.72270711113013,0.477256123397283
186,2013,0.95,335912.907592453,16795.6453796227,9.72893446566832,0.477561804011946
186,2014,0.96,337998.380679392,13519.9352271757,9.51199452081224,0.466912926501946
186,2015,0.96,340083.853766332,13603.3541506533,9.51814517862073,0.467214842323175
187,2011,0.97,1685202.51050701,50556.0753152103,10.830858181325,0.531651661373979
187,2012,0.97,1683343.57729434,50500.3073188302,10.82975450243,0.531597485360558
187,2013,0.97,1681484.64408168,50444.5393224505,10.8286496040818,0.531543249488145
187,2014,0.97,1679625.71086901,50388.7713260703,10.8275434835828,0.531488953624315
187,2015,0.97,1677766.77765635,50333.0033296905,10.8264361382263,0.531434597636206
188,2011,0.99,298944.517160234,2989.44517160234,8.00317754212571,0.392850000000786
188,2012,0.99,300088.24755283,3000.8824755283,8.00699486270233,0.393037379873422
188,2013,0.99,301231.977945426,3012.31977945426,8.01079766673928,0.39322404717626
188,2014,0.99,302375.708338022,3023.75708338022,8.01458606422568,0.393410007308307
188,2015,0.99,303519.438730618,3035.19438730618,8.0183601639053,0.393595265607444
189,2011,0.91,358386.699790818,32254.8029811736,10.3814532434379,0.509591832147394
189,2012,0.92,353442.108530916,28275.3686824733,10.2497817059126,0.503128503895008
189,2013,0.92,348497.517271014,27879.8013816811,10.2356936084241,0.502436964931983
189,2014,0.93,343552.926011113,24048.7048207779,10.0878780018943,0.495181176750388
189,2015,0.94,338608.334751211,20316.5000850727,9.91923786681452,0.486903180077505
190,2011,1,1947566.48995305,0,0,0
190,2012,1,2050629.77316183,0,0,0
190,2013,1,2153693.0563706,0,0,0
190,2014,1,2256756.33957938,0,0,0
190,2015,1,2359819.62278815,0,0,0
191,2011,0.88,2906380.3906056,348765.646872672,12.7621583439468,0.626452915612548
191,2012,0.88,2999975.26029665,359997.031235598,12.7938538416273,0.628008744681477
191,2013,0.88,3093570.12998771,371228.415598525,12.8245755213626,0.629516772189362
191,2014,0.88,3187164.99967877,382459.799961452,12.854381443236,0.630979848117187
191,2015,0.88,3280759.86936983,393691.18432438,12.883324624879,0.632400574928335
192,2011,0.84,209099.908426278,33455.9853482045,10.4180158732973,0.511386572931875
192,2012,0.85,216937.914536289,32540.6871804434,10.3902772288586,0.510024972941074
192,2013,0.86,224775.920646299,31468.6288904819,10.3567781975034,0.508380614259957
192,2014,0.86,232613.926756309,32565.9497458833,10.3910532416244,0.510063064888106
192,2015,0.86,240451.93286632,33663.2706012848,10.4241923343637,0.511689755351256
193,2011,0.19,1339917.47680749,1085333.15621407,13.8973984756187,0.682178167661591
193,2012,0.2,1374720.0441516,1099776.03532128,13.9106180220607,0.682827072273843
193,2013,0.2,1409522.61149572,1127618.08919658,13.9356189671286,0.684054287491582
193,2014,0.21,1444325.17883983,1141016.89128347,13.9474313090749,0.684634117004194
193,2015,0.21,1479127.74618394,1168510.91948531,13.9712416335811,0.685802888524387
194,2011,0.18,3498607.96383211,2868858.53034233,14.8694251325736,0.729891800175121
194,2012,0.19,3613360.98620675,2926822.39882747,14.8894282286394,0.730873687212874
194,2013,0.2,3728114.00858139,2982491.20686511,14.9082698199969,0.731798559755794
194,2014,0.21,3842867.03095603,3035864.95445526,14.926007264499,0.732669233314635
194,2015,0.22,3957620.05333067,3086943.64159792,14.9426923705726,0.733488250996866
195,2011,0.28,6967966.84715588,5016936.12995223,15.4283301719851,0.757326633849311
195,2012,0.28,7135690.54632095,5137697.19335108,15.4521157148238,0.758494188917908
195,2013,0.29,7303414.24548602,5185424.11429507,15.4613623855414,0.758948077960391
195,2014,0.29,7471137.94465109,5304507.94070227,15.4840677603739,0.760062611088769
195,2015,0.3,7638861.64381615,5347203.1506713,15.4920843936156,0.76045612158537
196,2011,0.33,29119151.4917221,19509831.4994538,16.7864291271936,0.823991301944756
196,2012,0.33,29928083.2065714,20051815.7484028,16.8138303185048,0.825336337457211
196,2013,0.33,30737014.9214208,20593799.9973519,16.8405006660149,0.826645498220446
196,2014,0.33,31545946.6362702,21135784.246301,16.8664781451278,0.827920648323738
196,2015,0.33,32354878.3511195,21677768.4952501,16.8917978461825,0.829163510237897
197,2011,0.39,4346214.94269707,2651191.11504521,14.7905199515421,0.726018601035764
197,2012,0.39,4504540.36924747,2747769.62524096,14.8263004591321,0.727774949977511
197,2013,0.39,4662865.79579787,2844348.1354367,14.8608448244792,0.729470620710193
197,2014,0.39,4821191.22234827,2940926.64563244,14.8942356152724,0.731109666213571
197,2015,0.39,4979516.64889867,3037505.15582819,14.926547393239,0.732695746480737
198,2011,0.4,809440.370893741,485664.222536245,13.0932748230036,0.642706348466318
198,2012,0.41,820578.368082135,484141.23716846,13.0901340209722,0.642552176692475
198,2013,0.41,831716.365270528,490712.655509612,13.1036160503226,0.643213965738442
198,2014,0.41,842854.362458922,497284.073850764,13.1169187298763,0.643866951085223
198,2015,0.41,853992.359647316,503855.492191917,13.1300467687936,0.644511363890202
199,2011,0.2,108556.912849819,86845.5302798552,11.3718978201499,0.558209540540598
199,2012,0.2,109052.407078835,87241.925663068,11.3764517555518,0.558433078443292
199,2013,0.2,109547.901307851,87638.3210462808,11.3809850466036,0.558655602981868
199,2014,0.2,110043.395536866,88034.7164294928,11.385497879635,0.558877123302644
199,2015,0.2,110538.889765882,88431.1118127056,11.3899904384642,0.559097648428666
200,2011,0.34,7062470.69235536,4661230.65695454,15.3547902752472,0.753716799095367
200,2012,0.36,8021137.06992381,5133527.72475124,15.4513038412546,0.758454336680472
200,2013,0.37,8979803.44749225,5657276.17192012,15.5484532693987,0.763223086673284
200,2014,0.38,9938469.8250607,6161851.29153763,15.6338879869877,0.767416799561478
200,2015,0.39,10897136.2026292,6647253.08360381,15.7097144075984,0.771138872348214
202,2011,0.19,8913820.3588237,7220194.4906472,15.7923925867694,0.77519727571568
202,2012,0.2,9340287.39795089,7472229.91836071,15.8267041629048,0.776881519581805
202,2013,0.21,9766754.43707808,7715736.00529168,15.8587725680945,0.778455653469563
202,2014,0.22,10193221.4762053,7950712.75144013,15.8887722626559,0.779928241069478
202,2015,0.24,10619688.5153325,8070963.2716527,15.9037835215408,0.780665095028033
203,2011,0.38,178147462.260243,110451426.601351,18.5200864130647,0.909090909090909
203,2012,0.4,179687537.94535,107812522.76721,18.4959043856394,0.907903891881304
203,2013,0.41,181227613.630457,106924292.04197,18.4876316003366,0.907497807711722
203,2014,0.43,182767689.315564,104177582.909871,18.4616075385157,0.906220371014539
203,2015,0.44,184307765.000671,103212348.400376,18.4522990685848,0.905763448449333
204,2011,0.41,30677775.1557062,18099887.3418667,16.7114163272594,0.82030916715528
204,2012,0.43,30923928.7032431,17626639.3608486,16.6849219724509,0.819008645302336
204,2013,0.44,31170082.25078,17455246.0604368,16.6751508525567,0.818529012752608
204,2014,0.46,31416235.798317,16964767.3310912,16.6466493004097,0.81712996409949
204,2015,0.47,31662389.3458539,16781066.3533026,16.6357618656397,0.816595535277076
205,2011,0.66,18111587.5294464,6157939.76001178,15.6332529874157,0.767385629494271
205,2012,0.66,18371006.6925283,6246142.27545962,15.6474747553164,0.768083729903814
205,2013,0.65,18630425.8556101,6520649.04946353,15.690484629771,0.770194944991894
205,2014,0.65,18889845.018692,6611445.7565422,15.704313061788,0.77087373782003
205,2015,0.65,19149264.1817739,6702242.46362086,15.7179528736296,0.771543271896183
206,2011,0.99,24271523.2509109,242715.232509109,12.3996482724988,0.608658473240249
206,2012,0.99,24683816.4160805,246838.164160805,12.4164922462715,0.609485289222
206,2013,0.99,25096109.5812501,250961.095812501,12.4330571940112,0.610298408721761
206,2014,1,25508402.7464197,0,0,0
206,2015,1,25920695.9115893,0,0,0
207,2011,0.72,54263439.0353361,15193762.9298941,16.5363956338635,0.811717969591714
207,2012,0.74,54803083.9013337,14248801.8143468,16.4721834481213,0.808566001884376
207,2013,0.75,55342728.7673313,13835682.1918328,16.4427615513958,0.807121776504167
207,2014,0.77,55882373.6333289,12852945.9356656,16.3690836765274,0.803505168851801
207,2015,0.78,56422018.4993265,12412844.0698518,16.3342423871386,0.801794923081996
208,2011,1,5674666.83727481,0,0,0
208,2012,1,5786255.86220339,0,0,0
208,2013,1,5897844.88713196,0,0,0
208,2014,1,6009433.91206054,0,0,0
208,2015,1,6121022.93698911,0,0,0
209,2011,0.711351398815541,291443806.555637,84124847.0861586,18.2478125401166,0.895725868714779
209,2012,0.721251004595266,295759459.150802,82442652.1197334,18.2276134959012,0.894734363218581
209,2013,0.73120299807692,300075111.745967,80659290.3890491,18.2057445622116,0.893660888270069
209,2014,0.741154923172919,304390764.341132,78790050.7813343,18.1822973004286,0.892509938320129
209,2015,0.751106368151795,308706416.936296,76835061.2861209,18.157171634119,0.891276600941596
210,2011,1,118178773.232566,0,0,0
210,2012,1,118079655.955591,0,0,0
210,2013,1,117980538.678616,0,0,0
210,2014,1,117881421.40164,0,0,0
210,2015,1,117782304.124665,0,0,0
212,2011,0.39,534960.443096765,326325.870289027,12.6956548276097,0.623188473926035
212,2012,0.4,550195.620055925,330117.372033555,12.7072065722561,0.62375551156333
212,2013,0.4,565430.797015084,339258.47820905,12.7345205160218,0.625096264377061
212,2014,0.4,580665.973974244,348399.584384546,12.761108201297,0.626401367519584
212,2015,0.4,595901.150933403,357540.690560042,12.7870072512681,0.627672667790959
214,2011,0.93,22474944.6942912,1573246.12860038,14.2686522762487,0.700401811309395
214,2012,0.93,22956991.7017329,1606989.4191213,14.2898736827363,0.701443501250019
214,2013,0.93,23439038.7091746,1640732.70964222,14.3106540836822,0.702463543660506
214,2014,0.93,23921085.7166163,1674476.00016314,14.3310114357761,0.703462819976443
214,2015,0.93,24403132.724058,1708219.29068406,14.3509626208243,0.704442158870897
215,2011,0.97,976585.844721434,29297.575341643,10.2852941706709,0.504871695484458
215,2012,0.97,1002560.17247193,30076.8051741579,10.311542809117,0.506160155918989
215,2013,0.97,1028534.50022242,30856.0350066726,10.3371200424508,0.507415659256546
215,2014,0.97,1054508.82797292,31635.2648391876,10.3620593630541,0.508639849529408
215,2015,0.97,1080483.15572341,32414.4946717023,10.3863918180727,0.509834250741146
216,2011,0.62,185758611.12117,70588272.2260446,18.072374587053,0.887114189228921
216,2012,0.64,188227551.324808,67761918.4769309,18.0315109354885,0.885108325253939
216,2013,0.65,190696491.528446,66743772.0349561,18.0163715630272,0.884365182615891
216,2014,0.66,193165431.732085,65676246.7889089,18.0002478928058,0.883573723996719
216,2015,0.68,195634371.935723,62602999.0194314,17.9523237585551,0.881221283851372
218,2011,0.99,8171001.63786166,81710.0163786167,11.3109441111536,0.555217520876759
218,2012,0.99,8239312.21831544,82393.1221831545,11.3192693806246,0.555626181323744
218,2013,0.99,8307622.79876922,83076.2279876923,11.3275259118544,0.556031467633657
218,2014,0.99,8375933.379223,83759.3337922301,11.3357148306395,0.556433435068195
218,2015,0.99,8444243.95967679,84442.439596768,11.3438372353435,0.556832137542454
219,2011,0.99,11919.3641963501,119.193641963501,4.78910412522373,0.235081571750087
219,2012,0.99,11927.675282209,119.27675282209,4.78979536093258,0.235115502266659
219,2013,0.99,11935.9863680679,119.359863680679,4.79048611916465,0.235149409345446
219,2014,0.99,11944.2974539268,119.442974539268,4.79117640057914,0.235183293018806
219,2015,0.99,11952.6085397857,119.526085397857,4.79186620583385,0.235217153319029
220,2011,0.99,50573.616344031,505.73616344031,6.22799048045082,0.305711831003582
220,2012,0.99,52212.9140274057,522.129140274057,6.2598283557148,0.307274648925794
220,2013,0.99,53852.2117107804,538.522117107804,6.2906837794238,0.308789241491097
220,2014,0.99,55491.5093941551,554.915093941552,6.3206155738512,0.310258496093902
220,2015,0.99,57130.8070775298,571.308070775298,6.34967743166631,0.311685048333008
221,2011,0.8875,107579.263706565,12102.6671669886,9.40126375731984,0.461477512854166
221,2012,0.889370553608856,110064.381865174,12176.3616331276,9.40733390311379,0.461775476602016
221,2013,0.890620159121951,112549.500023783,12310.6464035054,9.41830095544299,0.4623138135919
221,2014,0.893276296271617,115034.618182391,12276.9205094052,9.41555784773658,0.462179163341196
221,2015,0.893933817721822,117519.736341,12464.8697760279,9.43074977098244,0.462924885526633
222,2011,0.99,7401099.93240366,74010.9993240367,11.2119825120684,0.550359817296393
222,2012,0.99,7479908.4993031,74799.0849930311,11.2225743002324,0.550879733786851
222,2013,0.99,7558717.06620254,75587.1706620255,11.2330550772,0.551394201098121
222,2014,0.99,7637525.63310198,76375.2563310199,11.2434271458446,0.551903332270784
222,2015,0.99,7716334.20000142,77163.3420000143,11.2536927381167,0.552407236864041
223,2011,0.98,5214612.89719068,104292.257943814,11.5549619979006,0.567195566634731
223,2012,0.98,5286318.12261851,105726.36245237,11.5686190073487,0.567865944885552
223,2013,0.98,5358023.34804634,107160.466960927,11.5820920130099,0.568527290987912
223,2014,0.98,5429728.57347418,108594.571469484,11.5953859072848,0.569179845093882
223,2015,0.98,5501433.79890201,110028.67597804,11.6085053900086,0.569823837903103
224,2011,0.98,5741349.04303255,114826.980860651,11.6511904688888,0.571919109831019
224,2012,0.99,5795760.87895359,57957.608789536,10.9674843932055,0.538358198503116
224,2013,0.99,5850172.71487463,58501.7271487464,10.9768286500607,0.53881687773224
224,2014,1,5904584.55079567,0,0,0
224,2015,1,5958996.38671672,0,0,0
227,2011,0.99,141985.503184716,1419.85503184716,7.25901410448834,0.356321433073758
227,2012,0.99,143203.112752824,1432.03112752824,7.26754714952403,0.35674029254859
227,2013,0.99,144420.722320931,1444.20722320931,7.27600799732999,0.357155608095831
227,2014,0.99,145638.331889039,1456.38331889039,7.28439785937021,0.357567439182316
227,2015,0.99,146855.941457147,1468.55941457147,7.29271791686978,0.357975843790549
228,2011,0.99,106389.317324726,1063.89317324726,6.97062976630238,0.342165582268218
228,2012,0.99,106385.277088799,1063.85277088799,6.97059182528938,0.34216371986708
228,2013,0.99,106381.236852871,1063.81236852871,6.9705538828368,0.342161857395279
228,2014,0.99,106377.196616944,1063.77196616944,6.97051593894454,0.342159994852808
228,2015,0.99,106373.156381016,1063.73156381016,6.97047799361248,0.342158132239662
231,2011,0.41,1170196.35608218,690415.850088486,13.4450508247231,0.659973890208127
231,2012,0.41,1199877.67115869,707927.825983627,13.4700988393508,0.661203415917728
231,2013,0.42,1229558.98623521,713144.212016422,13.477440342077,0.661563786449406
231,2014,0.43,1259240.30131173,717766.971747686,13.4839016366774,0.661880950422143
231,2015,0.44,1288921.61638825,721796.10517742,13.4894993606223,0.662155724515329
232,2011,0.95,264153.470887838,13207.6735443919,9.48862897948388,0.465765987943785
232,2012,0.95,263994.936740264,13199.7468370132,9.48802868553556,0.465736521462959
232,2013,0.95,263836.402592689,13191.8201296345,9.48742803101796,0.465707037282957
232,2014,0.95,263677.868445115,13183.8934222558,9.48682701549767,0.465677535382505
232,2015,0.95,263519.33429754,13175.966714877,9.48622563854047,0.465648015740289
237,2011,0.743,67531.6552988202,17355.6354117968,9.76173015674572,0.479171638002504
237,2012,0.749,67970.2057526838,17060.5216439236,9.74458101073308,0.478329842106359
237,2013,0.755,68408.7562065473,16760.1452706041,9.72681870526971,0.477457948203647
237,2014,0.762,68847.3066604109,16385.6589851778,9.70422280624717,0.476348788887326
237,2015,0.77,69285.8571142745,15935.7471362831,9.67638286227728,0.474982216431445
244,2011,0.99,172039.383213015,1720.39383213015,7.45088960915455,0.365739978596647
244,2012,0.99,174042.120333033,1740.42120333033,7.46245684234562,0.366307776516311
244,2013,0.99,176044.85745305,1760.4485745305,7.47389180321974,0.366869081617411
244,2014,0.99,178047.594573067,1780.47594573067,7.48519748269859,0.367424040714582
244,2015,0.99,180050.331693084,1800.50331693084,7.49637677139147,0.367972795698448
245,2011,0.8875,24728.8795832263,2781.99895311296,7.93128438535369,0.389320998364963
245,2012,0.889370553608856,25598.3458234967,2831.93082698248,7.94906708265366,0.390193893236723
245,2013,0.890620159121951,26467.812063767,2895.04507192495,7.97110131689449,0.391275482252581
245,2014,0.893276296271617,27337.2783040374,2917.53559046045,7.97883725934778,0.391655214549758
245,2015,0.893933817721822,28206.7445443078,2991.78170831054,8.00395857111688,0.392888338178037
247,2011,0.96,451267.476909471,18050.6990763789,9.80099509098626,0.481099026134934
247,2012,0.96,458040.271909456,18321.6108763783,9.81589114315996,0.481830224970103
247,2013,0.96,464813.06690944,18592.5226763776,9.83056855584504,0.482550691502676
247,2014,0.96,471585.861909425,18863.434476377,9.84503365455056,0.483260736231356
247,2015,0.96,478358.656909409,19134.3462763764,9.85929249418817,0.483960656372095
248,2011,0.8875,3213.89092118643,361.562728633474,5.89319750383039,0.289277930821647
248,2012,0.889370553608856,3293.67208371641,364.377119215511,5.90093002352546,0.289657495106736
248,2013,0.890620159121951,3373.45324624639,368.987779283969,5.91346997613056,0.290273040664109
248,2014,0.893276296271617,3453.23440877637,368.541965946908,5.91226430889691,0.290213858374294
248,2015,0.893933817721822,3533.01557130635,374.733473577819,5.92888004517166,0.291029470918335
249,2011,0.8875,7532.68841120065,847.427446260073,6.74338457278026,0.331010853561346
249,2012,0.889370553608856,7875.28192142303,871.238079141211,6.7710624131821,0.332369468879406
249,2013,0.890620159121951,8217.87543164541,898.869907069007,6.80225020517518,0.333900376324607
249,2014,0.893276296271617,8560.4689418678,913.604951127927,6.8184922246446,0.334697644324097
249,2015,0.893933817721822,8903.06245209018,944.313844877395,6.85151698333847,0.336318722500187
250,2011,0.98,114645.175627012,2292.90351254024,7.73801023601147,0.379833797916192
250,2012,0.98,115253.587419414,2305.07174838828,7.74330081413001,0.380093495218037
250,2013,0.98,115861.999211815,2317.2399842363,7.74856354927256,0.380351825798593
250,2014,0.98,116470.411004217,2329.40822008434,7.75379873296665,0.380608803968002
250,2015,0.98,117078.822796619,2341.57645593238,7.75900665218502,0.380864443812823
