"rgn_id","year","basic_sani_prop","method","inhab"
179,2005,0.99,NA,NA
179,2006,0.99,NA,NA
179,2007,0.99,NA,NA
179,2008,0.99,NA,NA
179,2009,0.99,NA,NA
179,2010,0.99,NA,NA
179,2011,0.99,NA,NA
179,2012,0.99,NA,NA
179,2013,0.99,NA,NA
179,2014,0.99,NA,NA
179,2015,0.99,NA,NA
180,2000,0.99,NA,NA
180,2001,0.99,NA,NA
180,2002,0.99,NA,NA
180,2003,0.99,NA,NA
180,2004,0.99,NA,NA
180,2005,0.99,NA,NA
180,2006,0.99,NA,NA
180,2007,0.99,NA,NA
180,2008,0.99,NA,NA
180,2009,0.99,NA,NA
180,2010,0.99,NA,NA
180,2011,0.99,NA,NA
180,2012,0.99,NA,NA
180,2013,0.99,NA,NA
180,2014,0.99,NA,NA
180,2015,0.99,NA,NA
181,2000,0.89,NA,NA
181,2001,0.89,NA,NA
181,2002,0.89,NA,NA
181,2003,0.89,NA,NA
181,2004,0.9,NA,NA
181,2005,0.9,NA,NA
181,2006,0.9,NA,NA
181,2007,0.9,NA,NA
181,2008,0.9,NA,NA
181,2009,0.91,NA,NA
181,2010,0.91,NA,NA
181,2011,0.91,NA,NA
181,2012,0.91,NA,NA
181,2013,0.92,NA,NA
181,2014,0.92,NA,NA
181,2015,0.92,NA,NA
182,2000,1,NA,NA
182,2001,1,NA,NA
182,2002,1,NA,NA
182,2003,1,NA,NA
182,2004,1,NA,NA
182,2005,1,NA,NA
182,2006,1,NA,NA
182,2007,1,NA,NA
182,2008,1,NA,NA
182,2009,1,NA,NA
182,2010,1,NA,NA
182,2011,1,NA,NA
182,2012,1,NA,NA
182,2013,1,NA,NA
182,2014,1,NA,NA
182,2015,1,NA,NA
183,2000,0.97,NA,NA
183,2001,0.97,NA,NA
183,2002,0.98,NA,NA
183,2003,0.98,NA,NA
183,2004,0.98,NA,NA
183,2005,0.98,NA,NA
183,2006,0.98,NA,NA
183,2007,0.98,NA,NA
183,2008,0.99,NA,NA
183,2009,0.99,NA,NA
183,2010,0.99,NA,NA
183,2011,0.99,NA,NA
183,2012,0.99,NA,NA
183,2013,0.99,NA,NA
183,2014,0.99,NA,NA
183,2015,0.99,NA,NA
184,2000,0.99,"lm prediction",NA
184,2001,0.99,"lm prediction",NA
184,2002,0.99,"lm prediction",NA
184,2003,0.99,"lm prediction",NA
184,2004,0.99,"lm prediction",NA
184,2005,0.99,"lm prediction",NA
184,2006,0.99,NA,NA
184,2007,0.99,NA,NA
184,2008,0.99,NA,NA
184,2009,0.99,NA,NA
184,2010,0.99,NA,NA
184,2011,0.99,NA,NA
184,2012,0.99,NA,NA
184,2013,0.99,NA,NA
184,2014,0.99,NA,NA
184,2015,0.99,NA,NA
185,2000,1,NA,NA
185,2001,1,NA,NA
185,2002,1,NA,NA
185,2003,1,NA,NA
185,2004,1,NA,NA
185,2005,1,NA,NA
185,2006,1,NA,NA
185,2007,1,NA,NA
185,2008,1,NA,NA
185,2009,1,NA,NA
185,2010,1,NA,NA
185,2011,1,NA,NA
185,2012,1,NA,NA
185,2013,1,NA,NA
185,2014,1,NA,NA
185,2015,1,NA,NA
186,2000,0.878181818181822,"lm prediction",NA
186,2001,0.883878787878791,"lm prediction",NA
186,2002,0.889575757575761,"lm prediction",NA
186,2003,0.895272727272729,"lm prediction",NA
186,2004,0.9009696969697,"lm prediction",NA
186,2005,0.906666666666668,"lm prediction",NA
186,2006,0.91,NA,NA
186,2007,0.92,NA,NA
186,2008,0.92,NA,NA
186,2009,0.93,NA,NA
186,2010,0.94,NA,NA
186,2011,0.94,NA,NA
186,2012,0.95,NA,NA
186,2013,0.95,NA,NA
186,2014,0.96,NA,NA
186,2015,0.96,NA,NA
187,2000,0.97,NA,NA
187,2001,0.97,NA,NA
187,2002,0.97,NA,NA
187,2003,0.97,NA,NA
187,2004,0.97,NA,NA
187,2005,0.97,NA,NA
187,2006,0.97,NA,NA
187,2007,0.97,NA,NA
187,2008,0.97,NA,NA
187,2009,0.97,NA,NA
187,2010,0.97,NA,NA
187,2011,0.97,NA,NA
187,2012,0.97,NA,NA
187,2013,0.97,NA,NA
187,2014,0.97,NA,NA
187,2015,0.97,NA,NA
188,2000,0.99,NA,NA
188,2001,0.99,NA,NA
188,2002,0.99,NA,NA
188,2003,0.99,NA,NA
188,2004,0.99,NA,NA
188,2005,0.99,NA,NA
188,2006,0.99,NA,NA
188,2007,0.99,NA,NA
188,2008,0.99,NA,NA
188,2009,0.99,NA,NA
188,2010,0.99,NA,NA
188,2011,0.99,NA,NA
188,2012,0.99,NA,NA
188,2013,0.99,NA,NA
188,2014,0.99,NA,NA
188,2015,0.99,NA,NA
189,2000,0.85,NA,NA
189,2001,0.85,NA,NA
189,2002,0.86,NA,NA
189,2003,0.87,NA,NA
189,2004,0.87,NA,NA
189,2005,0.88,NA,NA
189,2006,0.88,NA,NA
189,2007,0.89,NA,NA
189,2008,0.9,NA,NA
189,2009,0.9,NA,NA
189,2010,0.91,NA,NA
189,2011,0.91,NA,NA
189,2012,0.92,NA,NA
189,2013,0.92,NA,NA
189,2014,0.93,NA,NA
189,2015,0.94,NA,NA
190,2000,0.986747252747253,"lm prediction",NA
190,2001,0.987802197802198,"lm prediction",NA
190,2002,0.99,NA,NA
190,2003,0.99,NA,NA
190,2004,0.99,NA,NA
190,2005,0.99,NA,NA
190,2006,0.99,NA,NA
190,2007,0.99,NA,NA
190,2008,1,NA,NA
190,2009,1,NA,NA
190,2010,1,NA,NA
190,2011,1,NA,NA
190,2012,1,NA,NA
190,2013,1,NA,NA
190,2014,1,NA,NA
190,2015,1,NA,NA
191,2000,0.87,NA,NA
191,2001,0.87,NA,NA
191,2002,0.87,NA,NA
191,2003,0.88,NA,NA
191,2004,0.88,NA,NA
191,2005,0.88,NA,NA
191,2006,0.88,NA,NA
191,2007,0.88,NA,NA
191,2008,0.88,NA,NA
191,2009,0.88,NA,NA
191,2010,0.88,NA,NA
191,2011,0.88,NA,NA
191,2012,0.88,NA,NA
191,2013,0.88,NA,NA
191,2014,0.88,NA,NA
191,2015,0.88,NA,NA
192,2000,0.75,NA,NA
192,2001,0.76,NA,NA
192,2002,0.77,NA,NA
192,2003,0.78,NA,NA
192,2004,0.78,NA,NA
192,2005,0.79,NA,NA
192,2006,0.8,NA,NA
192,2007,0.81,NA,NA
192,2008,0.82,NA,NA
192,2009,0.82,NA,NA
192,2010,0.83,NA,NA
192,2011,0.84,NA,NA
192,2012,0.85,NA,NA
192,2013,0.86,NA,NA
192,2014,0.86,NA,NA
192,2015,0.86,NA,NA
193,2000,0.12,NA,NA
193,2001,0.13,NA,NA
193,2002,0.13,NA,NA
193,2003,0.14,NA,NA
193,2004,0.14,NA,NA
193,2005,0.15,NA,NA
193,2006,0.16,NA,NA
193,2007,0.16,NA,NA
193,2008,0.17,NA,NA
193,2009,0.18,NA,NA
193,2010,0.18,NA,NA
193,2011,0.19,NA,NA
193,2012,0.2,NA,NA
193,2013,0.2,NA,NA
193,2014,0.21,NA,NA
193,2015,0.21,NA,NA
194,2000,0.09,NA,NA
194,2001,0.1,NA,NA
194,2002,0.11,NA,NA
194,2003,0.12,NA,NA
194,2004,0.12,NA,NA
194,2005,0.13,NA,NA
194,2006,0.14,NA,NA
194,2007,0.15,NA,NA
194,2008,0.16,NA,NA
194,2009,0.17,NA,NA
194,2010,0.18,NA,NA
194,2011,0.18,NA,NA
194,2012,0.19,NA,NA
194,2013,0.2,NA,NA
194,2014,0.21,NA,NA
194,2015,0.22,NA,NA
195,2000,0.22,NA,NA
195,2001,0.23,NA,NA
195,2002,0.23,NA,NA
195,2003,0.24,NA,NA
195,2004,0.24,NA,NA
195,2005,0.25,NA,NA
195,2006,0.25,NA,NA
195,2007,0.26,NA,NA
195,2008,0.26,NA,NA
195,2009,0.27,NA,NA
195,2010,0.27,NA,NA
195,2011,0.28,NA,NA
195,2012,0.28,NA,NA
195,2013,0.29,NA,NA
195,2014,0.29,NA,NA
195,2015,0.3,NA,NA
196,2000,0.36,NA,NA
196,2001,0.36,NA,NA
196,2002,0.36,NA,NA
196,2003,0.36,NA,NA
196,2004,0.35,NA,NA
196,2005,0.35,NA,NA
196,2006,0.35,NA,NA
196,2007,0.34,NA,NA
196,2008,0.34,NA,NA
196,2009,0.34,NA,NA
196,2010,0.34,NA,NA
196,2011,0.33,NA,NA
196,2012,0.33,NA,NA
196,2013,0.33,NA,NA
196,2014,0.33,NA,NA
196,2015,0.33,NA,NA
197,2000,0.4,NA,NA
197,2001,0.4,NA,NA
197,2002,0.4,NA,NA
197,2003,0.39,NA,NA
197,2004,0.39,NA,NA
197,2005,0.39,NA,NA
197,2006,0.39,NA,NA
197,2007,0.39,NA,NA
197,2008,0.39,NA,NA
197,2009,0.39,NA,NA
197,2010,0.39,NA,NA
197,2011,0.39,NA,NA
197,2012,0.39,NA,NA
197,2013,0.39,NA,NA
197,2014,0.39,NA,NA
197,2015,0.39,NA,NA
198,2000,0.39,NA,NA
198,2001,0.39,NA,NA
198,2002,0.39,NA,NA
198,2003,0.39,NA,NA
198,2004,0.4,NA,NA
198,2005,0.4,NA,NA
198,2006,0.4,NA,NA
198,2007,0.4,NA,NA
198,2008,0.4,NA,NA
198,2009,0.4,NA,NA
198,2010,0.4,NA,NA
198,2011,0.4,NA,NA
198,2012,0.41,NA,NA
198,2013,0.41,NA,NA
198,2014,0.41,NA,NA
198,2015,0.41,NA,NA
199,2000,0.22,NA,NA
199,2001,0.22,NA,NA
199,2002,0.22,NA,NA
199,2003,0.22,NA,NA
199,2004,0.22,NA,NA
199,2005,0.21,NA,NA
199,2006,0.21,NA,NA
199,2007,0.21,NA,NA
199,2008,0.21,NA,NA
199,2009,0.21,NA,NA
199,2010,0.21,NA,NA
199,2011,0.2,NA,NA
199,2012,0.2,NA,NA
199,2013,0.2,NA,NA
199,2014,0.2,NA,NA
199,2015,0.2,NA,NA
200,2000,0.2,NA,NA
200,2001,0.22,NA,NA
200,2002,0.23,NA,NA
200,2003,0.24,NA,NA
200,2004,0.25,NA,NA
200,2005,0.27,NA,NA
200,2006,0.28,NA,NA
200,2007,0.29,NA,NA
200,2008,0.31,NA,NA
200,2009,0.32,NA,NA
200,2010,0.33,NA,NA
200,2011,0.34,NA,NA
200,2012,0.36,NA,NA
200,2013,0.37,NA,NA
200,2014,0.38,NA,NA
200,2015,0.39,NA,NA
202,2000,0.07,NA,NA
202,2001,0.08,NA,NA
202,2002,0.09,NA,NA
202,2003,0.1,NA,NA
202,2004,0.11,NA,NA
202,2005,0.12,NA,NA
202,2006,0.13,NA,NA
202,2007,0.14,NA,NA
202,2008,0.15,NA,NA
202,2009,0.16,NA,NA
202,2010,0.18,NA,NA
202,2011,0.19,NA,NA
202,2012,0.2,NA,NA
202,2013,0.21,NA,NA
202,2014,0.22,NA,NA
202,2015,0.24,NA,NA
203,2000,0.22,NA,NA
203,2001,0.23,NA,NA
203,2002,0.25,NA,NA
203,2003,0.26,NA,NA
203,2004,0.28,NA,NA
203,2005,0.29,NA,NA
203,2006,0.31,NA,NA
203,2007,0.32,NA,NA
203,2008,0.34,NA,NA
203,2009,0.35,NA,NA
203,2010,0.37,NA,NA
203,2011,0.38,NA,NA
203,2012,0.4,NA,NA
203,2013,0.41,NA,NA
203,2014,0.43,NA,NA
203,2015,0.44,NA,NA
204,2000,0.25,NA,NA
204,2001,0.27,NA,NA
204,2002,0.28,NA,NA
204,2003,0.3,NA,NA
204,2004,0.31,NA,NA
204,2005,0.33,NA,NA
204,2006,0.34,NA,NA
204,2007,0.36,NA,NA
204,2008,0.37,NA,NA
204,2009,0.39,NA,NA
204,2010,0.4,NA,NA
204,2011,0.41,NA,NA
204,2012,0.43,NA,NA
204,2013,0.44,NA,NA
204,2014,0.46,NA,NA
204,2015,0.47,NA,NA
205,2000,0.7,NA,NA
205,2001,0.69,NA,NA
205,2002,0.69,NA,NA
205,2003,0.69,NA,NA
205,2004,0.68,NA,NA
205,2005,0.68,NA,NA
205,2006,0.68,NA,NA
205,2007,0.67,NA,NA
205,2008,0.67,NA,NA
205,2009,0.67,NA,NA
205,2010,0.66,NA,NA
205,2011,0.66,NA,NA
205,2012,0.66,NA,NA
205,2013,0.65,NA,NA
205,2014,0.65,NA,NA
205,2015,0.65,NA,NA
206,2000,0.97,NA,NA
206,2001,0.97,NA,NA
206,2002,0.97,NA,NA
206,2003,0.97,NA,NA
206,2004,0.98,NA,NA
206,2005,0.98,NA,NA
206,2006,0.98,NA,NA
206,2007,0.98,NA,NA
206,2008,0.98,NA,NA
206,2009,0.99,NA,NA
206,2010,0.99,NA,NA
206,2011,0.99,NA,NA
206,2012,0.99,NA,NA
206,2013,0.99,NA,NA
206,2014,1,NA,NA
206,2015,1,NA,NA
207,2000,0.53,NA,NA
207,2001,0.55,NA,NA
207,2002,0.57,NA,NA
207,2003,0.59,NA,NA
207,2004,0.6,NA,NA
207,2005,0.62,NA,NA
207,2006,0.64,NA,NA
207,2007,0.65,NA,NA
207,2008,0.67,NA,NA
207,2009,0.69,NA,NA
207,2010,0.7,NA,NA
207,2011,0.72,NA,NA
207,2012,0.74,NA,NA
207,2013,0.75,NA,NA
207,2014,0.77,NA,NA
207,2015,0.78,NA,NA
208,2000,1,NA,NA
208,2001,1,NA,NA
208,2002,1,NA,NA
208,2003,1,NA,NA
208,2004,1,NA,NA
208,2005,1,NA,NA
208,2006,1,NA,NA
208,2007,1,NA,NA
208,2008,1,NA,NA
208,2009,1,NA,NA
208,2010,1,NA,NA
208,2011,1,NA,NA
208,2012,1,NA,NA
208,2013,1,NA,NA
208,2014,1,NA,NA
208,2015,1,NA,NA
209,2000,0.611912843379212,NA,NA
209,2001,0.611916877072583,NA,NA
209,2002,0.62185814800903,NA,NA
209,2003,0.63179383595143,NA,NA
209,2004,0.641729610890023,NA,NA
209,2005,0.651668217210195,NA,NA
209,2006,0.661610783830015,NA,NA
209,2007,0.671555743518301,NA,NA
209,2008,0.681502623348363,NA,NA
209,2009,0.691451211107763,NA,NA
209,2010,0.701400913823302,NA,NA
209,2011,0.711351398815541,NA,NA
209,2012,0.721251004595266,NA,NA
209,2013,0.73120299807692,NA,NA
209,2014,0.741154923172919,NA,NA
209,2015,0.751106368151795,NA,NA
210,2000,1,NA,NA
210,2001,1,NA,NA
210,2002,1,NA,NA
210,2003,1,NA,NA
210,2004,1,NA,NA
210,2005,1,NA,NA
210,2006,1,NA,NA
210,2007,1,NA,NA
210,2008,1,NA,NA
210,2009,1,NA,NA
210,2010,1,NA,NA
210,2011,1,NA,NA
210,2012,1,NA,NA
210,2013,1,NA,NA
210,2014,1,NA,NA
210,2015,1,NA,NA
212,2000,0.3,NA,NA
212,2001,0.31,NA,NA
212,2002,0.32,NA,NA
212,2003,0.33,NA,NA
212,2004,0.33,NA,NA
212,2005,0.34,NA,NA
212,2006,0.35,NA,NA
212,2007,0.36,NA,NA
212,2008,0.37,NA,NA
212,2009,0.37,NA,NA
212,2010,0.38,NA,NA
212,2011,0.39,NA,NA
212,2012,0.4,NA,NA
212,2013,0.4,NA,NA
212,2014,0.4,NA,NA
212,2015,0.4,NA,NA
214,2000,0.92,NA,NA
214,2001,0.92,NA,NA
214,2002,0.93,NA,NA
214,2003,0.93,NA,NA
214,2004,0.93,NA,NA
214,2005,0.93,NA,NA
214,2006,0.93,NA,NA
214,2007,0.93,NA,NA
214,2008,0.93,NA,NA
214,2009,0.93,NA,NA
214,2010,0.93,NA,NA
214,2011,0.93,NA,NA
214,2012,0.93,NA,NA
214,2013,0.93,NA,NA
214,2014,0.93,NA,NA
214,2015,0.93,NA,NA
215,2000,0.99,NA,NA
215,2001,0.99,NA,NA
215,2002,0.99,NA,NA
215,2003,0.99,NA,NA
215,2004,0.98,NA,NA
215,2005,0.98,NA,NA
215,2006,0.98,NA,NA
215,2007,0.98,NA,NA
215,2008,0.98,NA,NA
215,2009,0.98,NA,NA
215,2010,0.97,NA,NA
215,2011,0.97,NA,NA
215,2012,0.97,NA,NA
215,2013,0.97,NA,NA
215,2014,0.97,NA,NA
215,2015,0.97,NA,NA
216,2000,0.44,NA,NA
216,2001,0.46,NA,NA
216,2002,0.48,NA,NA
216,2003,0.49,NA,NA
216,2004,0.51,NA,NA
216,2005,0.53,NA,NA
216,2006,0.54,NA,NA
216,2007,0.56,NA,NA
216,2008,0.57,NA,NA
216,2009,0.59,NA,NA
216,2010,0.6,NA,NA
216,2011,0.62,NA,NA
216,2012,0.64,NA,NA
216,2013,0.65,NA,NA
216,2014,0.66,NA,NA
216,2015,0.68,NA,NA
218,2000,0.99,NA,NA
218,2001,0.99,NA,NA
218,2002,0.99,NA,NA
218,2003,0.99,NA,NA
218,2004,0.99,NA,NA
218,2005,0.99,NA,NA
218,2006,0.99,NA,NA
218,2007,0.99,NA,NA
218,2008,0.99,NA,NA
218,2009,0.99,NA,NA
218,2010,0.99,NA,NA
218,2011,0.99,NA,NA
218,2012,0.99,NA,NA
218,2013,0.99,NA,NA
218,2014,0.99,NA,NA
218,2015,0.99,NA,NA
219,2000,0.990000000000001,"lm prediction",NA
219,2001,0.990000000000001,"lm prediction",NA
219,2002,0.990000000000001,"lm prediction",NA
219,2003,0.990000000000001,"lm prediction",NA
219,2004,0.99,"lm prediction",NA
219,2005,0.99,"lm prediction",NA
219,2006,0.99,NA,NA
219,2007,0.99,NA,NA
219,2008,0.99,NA,NA
219,2009,0.99,NA,NA
219,2010,0.99,NA,NA
219,2011,0.99,NA,NA
219,2012,0.99,NA,NA
219,2013,0.99,NA,NA
219,2014,0.99,NA,NA
219,2015,0.99,"lm prediction",NA
220,2000,0.990000000000001,"lm prediction",NA
220,2001,0.990000000000001,"lm prediction",NA
220,2002,0.990000000000001,"lm prediction",NA
220,2003,0.990000000000001,"lm prediction",NA
220,2004,0.99,"lm prediction",NA
220,2005,0.99,"lm prediction",NA
220,2006,0.99,"lm prediction",NA
220,2007,0.99,NA,NA
220,2008,0.99,NA,NA
220,2009,0.99,NA,NA
220,2010,0.99,NA,NA
220,2011,0.99,NA,NA
220,2012,0.99,NA,NA
220,2013,0.99,NA,NA
220,2014,0.99,NA,NA
220,2015,0.99,NA,NA
221,2000,0.852293964002191,"UN georegion (r2)",NA
221,2001,0.855405045206414,"UN georegion (r2)",NA
221,2002,0.858333333333333,"UN georegion (r2)",NA
221,2003,0.860833333333333,"UN georegion (r2)",NA
221,2004,0.864583333333333,"UN georegion (r2)",NA
221,2005,0.867083333333333,"UN georegion (r2)",NA
221,2006,0.87125,"UN georegion (r2)",NA
221,2007,0.875,"UN georegion (r2)",NA
221,2008,0.877916666666667,"UN georegion (r2)",NA
221,2009,0.880833333333333,"UN georegion (r2)",NA
221,2010,0.88375,"UN georegion (r2)",NA
221,2011,0.8875,"UN georegion (r2)",NA
221,2012,0.889370553608856,"UN georegion (r2)",NA
221,2013,0.890620159121951,"UN georegion (r2)",NA
221,2014,0.893276296271617,"UN georegion (r2)",NA
221,2015,0.893933817721822,"UN georegion (r2)",NA
222,2000,0.99,NA,NA
222,2001,0.99,NA,NA
222,2002,0.99,NA,NA
222,2003,0.99,NA,NA
222,2004,0.99,NA,NA
222,2005,0.99,NA,NA
222,2006,0.99,NA,NA
222,2007,0.99,NA,NA
222,2008,0.99,NA,NA
222,2009,0.99,NA,NA
222,2010,0.99,NA,NA
222,2011,0.99,NA,NA
222,2012,0.99,NA,NA
222,2013,0.99,NA,NA
222,2014,0.99,NA,NA
222,2015,0.99,NA,NA
223,2000,0.98,NA,NA
223,2001,0.98,NA,NA
223,2002,0.98,NA,NA
223,2003,0.98,NA,NA
223,2004,0.98,NA,NA
223,2005,0.98,NA,NA
223,2006,0.98,NA,NA
223,2007,0.98,NA,NA
223,2008,0.98,NA,NA
223,2009,0.98,NA,NA
223,2010,0.98,NA,NA
223,2011,0.98,NA,NA
223,2012,0.98,NA,NA
223,2013,0.98,NA,NA
223,2014,0.98,NA,NA
223,2015,0.98,NA,NA
224,2000,0.92,NA,NA
224,2001,0.92,NA,NA
224,2002,0.93,NA,NA
224,2003,0.94,NA,NA
224,2004,0.94,NA,NA
224,2005,0.95,NA,NA
224,2006,0.96,NA,NA
224,2007,0.96,NA,NA
224,2008,0.97,NA,NA
224,2009,0.97,NA,NA
224,2010,0.98,NA,NA
224,2011,0.98,NA,NA
224,2012,0.99,NA,NA
224,2013,0.99,NA,NA
224,2014,1,NA,NA
224,2015,1,NA,NA
227,2000,0.989999999999999,"lm prediction",NA
227,2001,0.989999999999999,"lm prediction",NA
227,2002,0.989999999999999,"lm prediction",NA
227,2003,0.989999999999999,"lm prediction",NA
227,2004,0.989999999999999,"lm prediction",NA
227,2005,0.989999999999999,"lm prediction",NA
227,2006,0.989999999999999,"lm prediction",NA
227,2007,0.989999999999999,"lm prediction",NA
227,2008,0.99,"lm prediction",NA
227,2009,0.99,NA,NA
227,2010,0.99,NA,NA
227,2011,0.99,NA,NA
227,2012,0.99,NA,NA
227,2013,0.99,NA,NA
227,2014,0.99,NA,NA
227,2015,0.99,NA,NA
228,2000,0.989999999999999,"lm prediction",NA
228,2001,0.989999999999999,"lm prediction",NA
228,2002,0.989999999999999,"lm prediction",NA
228,2003,0.989999999999999,"lm prediction",NA
228,2004,0.989999999999999,"lm prediction",NA
228,2005,0.989999999999999,"lm prediction",NA
228,2006,0.989999999999999,"lm prediction",NA
228,2007,0.989999999999999,"lm prediction",NA
228,2008,0.99,"lm prediction",NA
228,2009,0.99,NA,NA
228,2010,0.99,NA,NA
228,2011,0.99,NA,NA
228,2012,0.99,NA,NA
228,2013,0.99,NA,NA
228,2014,0.99,NA,NA
228,2015,0.99,NA,NA
231,2000,0.322505494505494,"lm prediction",NA
231,2001,0.330109890109888,"lm prediction",NA
231,2002,0.34,NA,NA
231,2003,0.35,NA,NA
231,2004,0.35,NA,NA
231,2005,0.36,NA,NA
231,2006,0.37,NA,NA
231,2007,0.37,NA,NA
231,2008,0.38,NA,NA
231,2009,0.39,NA,NA
231,2010,0.4,NA,NA
231,2011,0.41,NA,NA
231,2012,0.41,NA,NA
231,2013,0.42,NA,NA
231,2014,0.43,NA,NA
231,2015,0.44,NA,NA
232,2000,0.95,NA,NA
232,2001,0.95,NA,NA
232,2002,0.95,NA,NA
232,2003,0.95,NA,NA
232,2004,0.95,NA,NA
232,2005,0.95,NA,NA
232,2006,0.95,NA,NA
232,2007,0.95,NA,NA
232,2008,0.95,NA,NA
232,2009,0.95,NA,NA
232,2010,0.95,NA,NA
232,2011,0.95,NA,NA
232,2012,0.95,NA,NA
232,2013,0.95,NA,NA
232,2014,0.95,NA,NA
232,2015,0.95,NA,NA
237,2000,0.666250549450549,"UN georegion (r2)",NA
237,2001,0.673010989010989,"UN georegion (r2)",NA
237,2002,0.681,"UN georegion (r2)",NA
237,2003,0.688,"UN georegion (r2)",NA
237,2004,0.694,"UN georegion (r2)",NA
237,2005,0.702,"UN georegion (r2)",NA
237,2006,0.709,"UN georegion (r2)",NA
237,2007,0.714,"UN georegion (r2)",NA
237,2008,0.721,"UN georegion (r2)",NA
237,2009,0.73,"UN georegion (r2)",NA
237,2010,0.735,"UN georegion (r2)",NA
237,2011,0.743,"UN georegion (r2)",NA
237,2012,0.749,"UN georegion (r2)",NA
237,2013,0.755,"UN georegion (r2)",NA
237,2014,0.762,"UN georegion (r2)",NA
237,2015,0.77,"UN georegion (r2)",NA
244,2000,0.990000000000001,"lm prediction",NA
244,2001,0.990000000000001,"lm prediction",NA
244,2002,0.990000000000001,"lm prediction",NA
244,2003,0.990000000000001,"lm prediction",NA
244,2004,0.99,"lm prediction",NA
244,2005,0.99,"lm prediction",NA
244,2006,0.99,"lm prediction",NA
244,2007,0.99,NA,NA
244,2008,0.99,NA,NA
244,2009,0.99,NA,NA
244,2010,0.99,NA,NA
244,2011,0.99,NA,NA
244,2012,0.99,NA,NA
244,2013,0.99,NA,NA
244,2014,0.99,NA,NA
244,2015,0.99,NA,NA
245,2000,0.852293964002191,"UN georegion (r2)",NA
245,2001,0.855405045206414,"UN georegion (r2)",NA
245,2002,0.858333333333333,"UN georegion (r2)",NA
245,2003,0.860833333333333,"UN georegion (r2)",NA
245,2004,0.864583333333333,"UN georegion (r2)",NA
245,2005,0.867083333333333,"UN georegion (r2)",NA
245,2006,0.87125,"UN georegion (r2)",NA
245,2007,0.875,"UN georegion (r2)",NA
245,2008,0.877916666666667,"UN georegion (r2)",NA
245,2009,0.880833333333333,"UN georegion (r2)",NA
245,2010,0.88375,"UN georegion (r2)",NA
245,2011,0.8875,"UN georegion (r2)",NA
245,2012,0.889370553608856,"UN georegion (r2)",NA
245,2013,0.890620159121951,"UN georegion (r2)",NA
245,2014,0.893276296271617,"UN georegion (r2)",NA
245,2015,0.893933817721822,"UN georegion (r2)",NA
247,2000,0.959999999999999,"lm prediction",NA
247,2001,0.959999999999999,"lm prediction",NA
247,2002,0.959999999999999,"lm prediction",NA
247,2003,0.959999999999999,"lm prediction",NA
247,2004,0.959999999999999,"lm prediction",NA
247,2005,0.959999999999999,"lm prediction",NA
247,2006,0.959999999999999,"lm prediction",NA
247,2007,0.96,NA,NA
247,2008,0.96,NA,NA
247,2009,0.96,NA,NA
247,2010,0.96,NA,NA
247,2011,0.96,NA,NA
247,2012,0.96,NA,NA
247,2013,0.96,NA,NA
247,2014,0.96,NA,NA
247,2015,0.96,NA,NA
248,2000,0.852293964002191,"UN georegion (r2)",NA
248,2001,0.855405045206414,"UN georegion (r2)",NA
248,2002,0.858333333333333,"UN georegion (r2)",NA
248,2003,0.860833333333333,"UN georegion (r2)",NA
248,2004,0.864583333333333,"UN georegion (r2)",NA
248,2005,0.867083333333333,"UN georegion (r2)",NA
248,2006,0.87125,"UN georegion (r2)",NA
248,2007,0.875,"UN georegion (r2)",NA
248,2008,0.877916666666667,"UN georegion (r2)",NA
248,2009,0.880833333333333,"UN georegion (r2)",NA
248,2010,0.88375,"UN georegion (r2)",NA
248,2011,0.8875,"UN georegion (r2)",NA
248,2012,0.889370553608856,"UN georegion (r2)",NA
248,2013,0.890620159121951,"UN georegion (r2)",NA
248,2014,0.893276296271617,"UN georegion (r2)",NA
248,2015,0.893933817721822,"UN georegion (r2)",NA
249,2000,0.852293964002191,"UN georegion (r2)",NA
249,2001,0.855405045206414,"UN georegion (r2)",NA
249,2002,0.858333333333333,"UN georegion (r2)",NA
249,2003,0.860833333333333,"UN georegion (r2)",NA
249,2004,0.864583333333333,"UN georegion (r2)",NA
249,2005,0.867083333333333,"UN georegion (r2)",NA
249,2006,0.87125,"UN georegion (r2)",NA
249,2007,0.875,"UN georegion (r2)",NA
249,2008,0.877916666666667,"UN georegion (r2)",NA
249,2009,0.880833333333333,"UN georegion (r2)",NA
249,2010,0.88375,"UN georegion (r2)",NA
249,2011,0.8875,"UN georegion (r2)",NA
249,2012,0.889370553608856,"UN georegion (r2)",NA
249,2013,0.890620159121951,"UN georegion (r2)",NA
249,2014,0.893276296271617,"UN georegion (r2)",NA
249,2015,0.893933817721822,"UN georegion (r2)",NA
250,2000,0.98,NA,NA
250,2001,0.98,NA,NA
250,2002,0.98,NA,NA
250,2003,0.98,NA,NA
250,2004,0.98,NA,NA
250,2005,0.98,NA,NA
250,2006,0.98,NA,NA
250,2007,0.98,NA,NA
250,2008,0.98,NA,NA
250,2009,0.98,NA,NA
250,2010,0.98,NA,NA
250,2011,0.98,NA,NA
250,2012,0.98,NA,NA
250,2013,0.98,NA,NA
250,2014,0.98,NA,NA
250,2015,0.98,NA,NA
