iucn_sid,iucn_rgn,pop_trend,trend_score,trend_source
60133,global,unknown,NA,NA
60134,global,unknown,NA,NA
60135,global,unknown,NA,NA
60136,global,unknown,NA,NA
60137,global,unknown,NA,NA
60138,global,stable,0,regr
60139,global,unknown,NA,NA
60140,global,stable,0,lm
60141,global,unknown,NA,NA
60142,global,unknown,NA,NA
60143,global,unknown,NA,NA
60144,global,unknown,NA,NA
60145,global,unknown,NA,NA
60146,global,unknown,0,lm
60147,global,unknown,0,lm
60148,global,unknown,0,lm
60149,global,unknown,NA,NA
60150,global,unknown,0,lm
60151,global,unknown,0,lm
60152,global,unknown,NA,NA
60153,global,unknown,0,lm
60154,global,unknown,NA,NA
60155,global,unknown,0,lm
60156,global,unknown,-0.02295,lm
60157,global,unknown,NA,NA
60158,global,unknown,0,lm
60159,global,unknown,0,lm
60160,global,unknown,0,lm
60161,global,unknown,NA,NA
60162,global,decreasing,0,lm
60163,global,unknown,0,lm
60164,global,unknown,0,lm
60166,global,decreasing,0,lm
60167,global,unknown,NA,NA
60168,global,unknown,0,lm
60169,global,unknown,NA,NA
60170,global,decreasing,0,lm
60171,global,decreasing,0,lm
60172,global,decreasing,0.0035,regr
60175,global,unknown,0,lm
60176,global,unknown,0,lm
60177,global,unknown,NA,NA
60178,global,unknown,NA,NA
60179,global,unknown,0.02564,lm
60180,global,decreasing,0.0035,regr
60181,global,decreasing,0.0035,regr
60182,global,decreasing,0.0035,regr
60183,global,unknown,NA,NA
60184,global,unknown,NA,NA
60185,global,unknown,NA,NA
60186,global,unknown,NA,NA
60187,global,unknown,NA,NA
60188,global,unknown,NA,NA
60189,global,unknown,NA,NA
60190,global,unknown,NA,NA
60191,global,increasing,0,lm
60192,global,stable,0,lm
60193,global,unknown,NA,NA
60194,global,unknown,NA,NA
60195,global,stable,0.02,lm
60196,global,unknown,NA,NA
60197,global,unknown,NA,NA
60198,global,unknown,NA,NA
60199,global,decreasing,0.0035,regr
60200,global,decreasing,0,lm
60201,global,unknown,NA,NA
60202,global,decreasing,0.0035,regr
60203,global,decreasing,0.0035,regr
60204,global,unknown,NA,NA
60205,global,unknown,NA,NA
60206,global,unknown,NA,NA
60208,global,unknown,NA,NA
60209,global,unknown,NA,NA
60210,global,unknown,0,lm
60211,global,unknown,NA,NA
60212,global,unknown,0,lm
60213,global,unknown,NA,NA
60214,global,unknown,NA,NA
60215,global,unknown,NA,NA
60216,global,unknown,NA,NA
60217,global,decreasing,0.0035,regr
60218,global,decreasing,0.0035,regr
60219,global,decreasing,0.0035,regr
60220,global,unknown,NA,NA
60221,global,unknown,NA,NA
60222,global,unknown,NA,NA
60223,global,unknown,NA,NA
60224,global,decreasing,0.0035,regr
60225,global,decreasing,0.01538,lm
60226,global,unknown,NA,NA
60227,global,unknown,0,lm
60228,global,unknown,NA,NA
60229,global,unknown,NA,NA
60230,global,unknown,NA,NA
60231,global,unknown,NA,NA
60232,global,unknown,NA,NA
60233,global,increasing,-0.0035,regr
60234,global,unknown,NA,NA
60235,global,unknown,NA,NA
60236,global,unknown,NA,NA
60237,global,unknown,NA,NA
60238,global,unknown,NA,NA
60239,global,unknown,NA,NA
60240,global,unknown,NA,NA
60241,global,unknown,NA,NA
60242,global,unknown,NA,NA
60243,global,unknown,NA,NA
60244,global,unknown,NA,NA
60245,global,unknown,NA,NA
60246,global,unknown,NA,NA
60247,global,unknown,NA,NA
60302,global,decreasing,0,lm
60344,global,decreasing,-0,lm
60447,global,unknown,0,lm
61207,global,unknown,NA,NA
61213,global,unknown,NA,NA
61250,global,unknown,NA,NA
61314,global,unknown,NA,NA
61333,global,decreasing,0.0035,regr
61334,global,decreasing,0.0035,regr
61335,global,unknown,NA,NA
61336,global,unknown,NA,NA
61337,global,unknown,0,lm
61338,global,decreasing,-0.01667,lm
61339,global,decreasing,0.01667,lm
61340,global,decreasing,0.0035,regr
61398,global,decreasing,0.0035,regr
61399,global,unknown,NA,NA
61400,global,unknown,NA,NA
61401,global,unknown,NA,NA
61402,global,unknown,NA,NA
61403,global,unknown,NA,NA
61404,global,unknown,NA,NA
61405,global,decreasing,0,lm
61406,global,unknown,NA,NA
61407,global,stable,0,regr
61408,global,decreasing,0.0035,regr
61409,global,stable,0,regr
61410,global,decreasing,0.0035,regr
61411,global,decreasing,0.0035,regr
61414,global,decreasing,0.0035,regr
61415,global,decreasing,0.0035,regr
61416,global,unknown,NA,NA
61417,global,decreasing,0.00892,lm
61418,global,decreasing,0.00892,lm
61419,global,decreasing,0.0035,regr
61420,global,decreasing,0.0035,regr
61422,global,unknown,NA,NA
61442,global,decreasing,-0,lm
61743,global,stable,0,regr
62222,global,decreasing,0.0035,regr
62256,global,decreasing,0.0035,regr
63100,global,decreasing,0,lm
63101,global,unknown,NA,NA
63102,global,unknown,0,lm
63103,global,unknown,NA,NA
63104,global,decreasing,0.0035,regr
63106,global,decreasing,0.0035,regr
63107,global,unknown,NA,NA
63108,global,unknown,NA,NA
63109,global,unknown,NA,NA
63110,global,decreasing,0.0035,regr
63111,global,unknown,NA,NA
63112,global,unknown,NA,NA
63113,global,decreasing,0.0035,regr
63114,global,stable,0,regr
63115,global,unknown,NA,NA
63116,global,decreasing,0.0035,regr
63117,global,unknown,NA,NA
63119,global,unknown,0,lm
63120,global,decreasing,0.025,lm
63121,global,unknown,NA,NA
63122,global,unknown,NA,NA
63123,global,unknown,NA,NA
63124,global,unknown,NA,NA
63125,global,stable,0,lm
63126,global,unknown,NA,NA
63127,global,unknown,0,lm
63128,global,decreasing,0.0035,regr
63129,global,decreasing,0.0035,regr
63130,global,decreasing,0.0035,regr
63131,global,decreasing,0.0035,regr
63132,global,decreasing,0,lm
63133,global,unknown,NA,NA
63134,global,unknown,NA,NA
63135,global,unknown,NA,NA
63136,global,unknown,NA,NA
63137,global,unknown,NA,NA
63140,global,unknown,NA,NA
63141,global,unknown,NA,NA
63142,global,unknown,NA,NA
63143,global,unknown,NA,NA
63144,global,unknown,NA,NA
63145,global,unknown,NA,NA
63146,global,stable,0,regr
63147,global,decreasing,0.0035,regr
63148,global,unknown,NA,NA
63149,global,unknown,NA,NA
63151,global,unknown,NA,NA
63152,global,unknown,0,lm
63153,global,decreasing,0.0035,regr
63154,global,decreasing,0.0035,regr
63155,global,unknown,NA,NA
63156,global,unknown,NA,NA
63157,global,unknown,NA,NA
63158,global,unknown,NA,NA
63159,global,unknown,NA,NA
63160,global,unknown,NA,NA
63161,global,unknown,NA,NA
63162,global,unknown,NA,NA
63163,global,decreasing,0.0035,regr
63164,global,unknown,NA,NA
63165,global,stable,0,lm
63166,global,decreasing,0.0035,regr
63167,global,decreasing,0.0035,regr
63442,global,unknown,NA,NA
63570,global,unknown,NA,NA
63571,global,decreasing,0,lm
63572,global,decreasing,0.0035,regr
63573,global,unknown,NA,NA
63574,global,unknown,NA,NA
63575,global,unknown,NA,NA
63576,global,unknown,NA,NA
63577,global,unknown,NA,NA
63578,global,unknown,NA,NA
63579,global,decreasing,0.0035,regr
63580,global,decreasing,0.0035,regr
63581,global,unknown,NA,NA
63582,global,unknown,NA,NA
63583,global,unknown,NA,NA
63584,global,unknown,NA,NA
63585,global,decreasing,0.0035,regr
63586,global,unknown,NA,NA
63587,global,decreasing,0.0035,regr
63588,global,unknown,NA,NA
63589,global,unknown,NA,NA
63590,global,unknown,NA,NA
63591,global,decreasing,0.0035,regr
63592,global,unknown,NA,NA
63593,global,decreasing,0.0035,regr
63594,global,unknown,NA,NA
63595,global,unknown,NA,NA
63596,global,decreasing,0.0035,regr
63597,global,unknown,NA,NA
63598,global,decreasing,0.0035,regr
63599,global,unknown,NA,NA
63600,global,unknown,NA,NA
63601,global,unknown,NA,NA
63602,global,unknown,NA,NA
63603,global,unknown,NA,NA
63604,global,unknown,NA,NA
63605,global,unknown,NA,NA
63606,global,unknown,NA,NA
63607,global,unknown,NA,NA
63608,global,unknown,NA,NA
63609,global,unknown,NA,NA
63610,global,unknown,NA,NA
63611,global,unknown,NA,NA
63612,global,decreasing,0.0035,regr
63613,global,unknown,NA,NA
63614,global,decreasing,0.0035,regr
63615,global,unknown,NA,NA
63616,global,unknown,NA,NA
63617,global,unknown,NA,NA
63618,global,unknown,NA,NA
63619,global,unknown,NA,NA
63620,global,unknown,NA,NA
63621,global,unknown,NA,NA
63622,global,decreasing,0.0035,regr
63623,global,unknown,NA,NA
63624,global,unknown,NA,NA
63625,global,unknown,NA,NA
63626,global,unknown,NA,NA
63627,global,unknown,NA,NA
63628,global,unknown,NA,NA
63629,global,unknown,NA,NA
63630,global,unknown,NA,NA
63631,global,unknown,NA,NA
63632,global,unknown,NA,NA
63633,global,unknown,NA,NA
63634,global,unknown,NA,NA
63635,global,unknown,NA,NA
63636,global,unknown,NA,NA
63637,global,unknown,NA,NA
63638,global,unknown,NA,NA
63639,global,unknown,NA,NA
63640,global,unknown,NA,NA
63641,global,unknown,NA,NA
63642,global,unknown,NA,NA
63643,global,unknown,NA,NA
63644,global,stable,0,regr
63645,global,unknown,NA,NA
63646,global,decreasing,0.0035,regr
63647,global,unknown,NA,NA
63648,global,unknown,NA,NA
63649,global,unknown,NA,NA
63650,global,unknown,NA,NA
63651,global,unknown,NA,NA
63652,global,unknown,NA,NA
63653,global,decreasing,0.0035,regr
63654,global,unknown,NA,NA
63655,global,unknown,NA,NA
63656,global,unknown,NA,NA
63852,global,decreasing,0.0035,regr
64397,global,unknown,NA,NA
64398,global,stable,0,lm
64399,global,unknown,NA,NA
64400,global,decreasing,-0,lm
64401,global,decreasing,-0.03784,lm
64402,global,unknown,NA,NA
64403,global,unknown,NA,NA
64404,global,unknown,NA,NA
64405,global,unknown,NA,NA
64406,global,unknown,NA,NA
64407,global,unknown,0,lm
64408,global,unknown,NA,NA
64409,global,decreasing,-0.01892,lm
64410,global,decreasing,-0,lm
64411,global,decreasing,-0,lm
64412,global,unknown,-0.03784,lm
64442,global,decreasing,-0,lm
132722,global,decreasing,0,lm
132723,global,decreasing,0,lm
132724,global,decreasing,0,lm
132725,global,unknown,NA,NA
132726,global,unknown,0,lm
132727,global,stable,0,lm
132728,global,unknown,NA,NA
132729,global,stable,0,regr
132730,global,decreasing,0.02418,lm
132731,global,unknown,-0.02,lm
132732,global,stable,0,lm
132733,global,stable,0,lm
132734,global,unknown,NA,NA
132735,global,unknown,NA,NA
132736,global,unknown,0,lm
132737,global,unknown,0,lm
132738,global,stable,0,lm
132739,global,unknown,NA,NA
132740,global,decreasing,0,lm
132741,global,unknown,0,lm
132742,global,unknown,0,lm
132743,global,stable,0,lm
132744,global,stable,0,lm
132745,global,stable,0,lm
132746,global,unknown,NA,NA
132747,global,stable,0,lm
132748,global,unknown,0,lm
132749,global,unknown,0,lm
132750,global,stable,0,lm
132751,global,stable,0,lm
132752,global,unknown,NA,NA
132753,global,decreasing,-0.02,lm
132754,global,unknown,0,lm
132755,global,unknown,0,lm
132756,global,unknown,0,lm
132757,global,stable,0,lm
132758,global,unknown,NA,NA
132759,global,decreasing,-0.02,lm
132760,global,unknown,NA,NA
132761,global,stable,0,lm
132762,global,unknown,NA,NA
132763,global,unknown,NA,NA
132764,global,stable,0,lm
132765,global,decreasing,0.0035,regr
132766,global,stable,0,lm
132767,global,unknown,0,lm
132768,global,unknown,NA,NA
132769,global,unknown,NA,NA
132770,global,unknown,0,lm
132771,global,unknown,0,lm
132772,global,unknown,NA,NA
132773,global,unknown,0,lm
132774,global,unknown,0,lm
132776,global,unknown,-0.02,lm
132777,global,decreasing,-0.02,lm
132778,global,stable,0,lm
132779,global,unknown,0,lm
132780,global,unknown,NA,NA
132781,global,stable,0,lm
132782,global,unknown,NA,NA
132783,global,stable,0,lm
132784,global,unknown,NA,NA
132785,global,unknown,NA,NA
132786,global,unknown,NA,NA
132787,global,unknown,0,lm
132788,global,stable,0,lm
132789,global,unknown,0,lm
132790,global,unknown,0,lm
132791,global,unknown,NA,NA
132792,global,decreasing,0.0035,regr
132793,global,unknown,NA,NA
132794,global,unknown,NA,NA
132795,global,decreasing,0.02,lm
132796,global,unknown,NA,NA
132797,global,unknown,NA,NA
132798,global,unknown,NA,NA
132799,global,unknown,0,lm
132800,global,unknown,NA,NA
132801,global,unknown,NA,NA
132802,global,unknown,0,lm
132803,global,unknown,0,lm
132804,global,unknown,0,lm
132805,global,unknown,0,lm
132806,global,decreasing,0,lm
132807,global,decreasing,0.0035,regr
132808,global,stable,0,lm
132809,global,stable,0,lm
132810,global,decreasing,0,lm
132811,global,decreasing,0.0035,regr
132812,global,unknown,NA,NA
132813,global,unknown,NA,NA
132814,global,unknown,NA,NA
132815,global,unknown,0,lm
132816,global,unknown,NA,NA
132817,global,unknown,0,lm
132818,global,unknown,0,lm
132819,global,stable,0,lm
132820,global,stable,0,regr
132821,global,unknown,0,lm
132822,global,stable,0,lm
132824,global,unknown,NA,NA
132825,global,unknown,0,lm
132826,global,decreasing,0.0035,regr
132827,global,unknown,0,lm
132828,global,unknown,NA,NA
132829,global,unknown,0,lm
132830,global,stable,0,lm
132832,global,increasing,-0.0035,regr
132835,global,unknown,NA,NA
132859,global,unknown,NA,NA
132860,global,unknown,0,lm
132861,global,unknown,NA,NA
132862,global,decreasing,0.0035,regr
132863,global,decreasing,0.0035,regr
132864,global,unknown,0,lm
132865,global,unknown,NA,NA
132866,global,decreasing,0.0035,regr
132867,global,decreasing,0.0035,regr
132868,global,decreasing,0.0035,regr
132869,global,decreasing,0,lm
132870,global,decreasing,0.0035,regr
132871,global,unknown,NA,NA
132872,global,decreasing,0.0035,regr
132873,global,unknown,0,lm
132874,global,unknown,NA,NA
132875,global,stable,0,regr
132876,global,unknown,NA,NA
132877,global,unknown,NA,NA
132878,global,decreasing,0,lm
132879,global,unknown,NA,NA
132880,global,unknown,0,lm
132881,global,unknown,0,lm
132882,global,decreasing,0.0035,regr
132883,global,decreasing,0,lm
132884,global,stable,0,regr
132885,global,unknown,0,lm
132886,global,decreasing,0.0035,regr
132887,global,unknown,0,lm
132888,global,decreasing,0,lm
132889,global,unknown,NA,NA
132890,global,unknown,NA,NA
132891,global,unknown,NA,NA
132892,global,decreasing,0.0035,regr
132893,global,decreasing,0.0035,regr
132894,global,decreasing,0.0035,regr
132895,global,unknown,0,lm
132896,global,unknown,NA,NA
132897,global,unknown,0,lm
132898,global,unknown,NA,NA
132899,global,decreasing,0.0035,regr
132900,global,unknown,NA,NA
132901,global,unknown,NA,NA
132902,global,unknown,NA,NA
132903,global,unknown,0,lm
132904,global,unknown,0,lm
132905,global,unknown,NA,NA
132906,global,decreasing,0.0035,regr
132907,global,unknown,NA,NA
132908,global,decreasing,0.0035,regr
132909,global,decreasing,0.0035,regr
132910,global,decreasing,0.0035,regr
132911,global,unknown,0,lm
132912,global,decreasing,0.0035,regr
132913,global,decreasing,0.0035,regr
132914,global,decreasing,0.0035,regr
132915,global,unknown,NA,NA
132916,global,unknown,0,lm
132917,global,unknown,0,lm
132918,global,unknown,NA,NA
132919,global,decreasing,0.0035,regr
132920,global,decreasing,0.0035,regr
132921,global,stable,0,regr
132922,global,decreasing,0,lm
132923,global,unknown,0,lm
132924,global,unknown,NA,NA
132925,global,unknown,0,lm
132926,global,unknown,NA,NA
132927,global,unknown,NA,NA
132928,global,unknown,NA,NA
132929,global,unknown,NA,NA
132930,global,decreasing,0.0035,regr
132931,global,decreasing,0.0035,regr
132932,global,decreasing,0.0035,regr
132933,global,decreasing,0.0035,regr
132934,global,unknown,NA,NA
132935,global,decreasing,0.0035,regr
132936,global,decreasing,0,lm
132937,global,unknown,NA,NA
132938,global,unknown,NA,NA
132939,global,unknown,NA,NA
132940,global,decreasing,0,lm
132941,global,unknown,NA,NA
132942,global,decreasing,0.0035,regr
132943,global,unknown,NA,NA
132944,global,decreasing,0.0035,regr
132945,global,unknown,NA,NA
132946,global,decreasing,0.0035,regr
132947,global,unknown,NA,NA
132948,global,decreasing,0,lm
132949,global,unknown,NA,NA
132950,global,decreasing,0.0035,regr
132951,global,decreasing,0.0035,regr
132952,global,decreasing,0.0035,regr
132953,global,unknown,NA,NA
132954,global,unknown,0,lm
132955,global,unknown,NA,NA
132956,global,unknown,0,lm
132957,global,unknown,NA,NA
132958,global,unknown,0,lm
132959,global,unknown,NA,NA
132960,global,unknown,0,lm
132961,global,unknown,NA,NA
132962,global,unknown,NA,NA
132963,global,stable,0,regr
132964,global,unknown,NA,NA
132965,global,unknown,NA,NA
132966,global,decreasing,0.0035,regr
132967,global,unknown,NA,NA
132968,global,unknown,NA,NA
132969,global,decreasing,0,lm
132970,global,decreasing,0.0035,regr
132971,global,decreasing,0.0035,regr
132972,global,decreasing,0.0035,regr
132973,global,decreasing,0.0035,regr
132974,global,unknown,NA,NA
132975,global,unknown,0,lm
132976,global,decreasing,0,lm
132977,global,decreasing,0.0035,regr
132978,global,decreasing,0,lm
132979,global,decreasing,0.0035,regr
132980,global,decreasing,0,lm
132981,global,decreasing,0.0035,regr
132982,global,unknown,NA,NA
132983,global,decreasing,0,lm
132984,global,decreasing,0.0035,regr
132985,global,unknown,NA,NA
132986,global,unknown,0,lm
132987,global,decreasing,0.0035,regr
132988,global,decreasing,0.0035,regr
132989,global,unknown,NA,NA
132990,global,decreasing,0.0035,regr
132991,global,unknown,NA,NA
132992,global,decreasing,0,lm
132993,global,unknown,NA,NA
132994,global,decreasing,0.0035,regr
132995,global,unknown,NA,NA
132996,global,unknown,NA,NA
132997,global,decreasing,0,lm
132998,global,decreasing,0,lm
132999,global,unknown,NA,NA
133000,global,decreasing,0.0035,regr
133001,global,unknown,0,lm
133002,global,stable,0,regr
133003,global,decreasing,0.0035,regr
133004,global,unknown,NA,NA
133005,global,decreasing,0.0035,regr
133006,global,stable,0,regr
133007,global,decreasing,0.0035,regr
133008,global,unknown,0,lm
133009,global,decreasing,0.0035,regr
133010,global,decreasing,0.0035,regr
133011,global,unknown,NA,NA
133012,global,decreasing,0.0035,regr
133013,global,decreasing,0,lm
133014,global,unknown,NA,NA
133015,global,decreasing,0.0035,regr
133016,global,unknown,0,lm
133017,global,decreasing,0.0035,regr
133018,global,decreasing,0.0035,regr
133019,global,unknown,NA,NA
133020,global,decreasing,0,lm
133021,global,decreasing,0,lm
133022,global,decreasing,0.0035,regr
133023,global,unknown,0,lm
133024,global,unknown,0,lm
133025,global,decreasing,0,lm
133026,global,unknown,NA,NA
133027,global,stable,0,regr
133028,global,unknown,0,lm
133029,global,decreasing,0,lm
133030,global,decreasing,0.0035,regr
133031,global,decreasing,0.0035,regr
133032,global,unknown,NA,NA
133033,global,decreasing,0.0035,regr
133034,global,unknown,0,lm
133035,global,decreasing,0.0035,regr
133036,global,unknown,NA,NA
133037,global,unknown,NA,NA
133038,global,unknown,0,lm
133039,global,unknown,NA,NA
133040,global,decreasing,0.0035,regr
133041,global,unknown,0,lm
133042,global,stable,0,regr
133043,global,unknown,0,lm
133044,global,unknown,0,lm
133045,global,unknown,0,lm
133046,global,decreasing,0,lm
133047,global,stable,0,regr
133048,global,decreasing,0.0035,regr
133049,global,unknown,0,lm
133050,global,decreasing,0.0035,regr
133051,global,unknown,NA,NA
133052,global,decreasing,0.0035,regr
133053,global,unknown,NA,NA
133054,global,unknown,0,lm
133055,global,decreasing,0,lm
133056,global,decreasing,0.0035,regr
133057,global,unknown,NA,NA
133058,global,unknown,0,lm
133059,global,decreasing,0.0035,regr
133060,global,decreasing,0.0035,regr
133061,global,decreasing,0.0035,regr
133062,global,unknown,NA,NA
133063,global,unknown,0,lm
133064,global,decreasing,0.0035,regr
133065,global,unknown,NA,NA
133066,global,decreasing,0,lm
133067,global,decreasing,0.0035,regr
133068,global,decreasing,0.0035,regr
133069,global,decreasing,0.0035,regr
133070,global,decreasing,0,lm
133071,global,decreasing,0,lm
133072,global,decreasing,0.0035,regr
133073,global,unknown,NA,NA
133074,global,decreasing,0.0035,regr
133075,global,unknown,NA,NA
133076,global,unknown,0,lm
133077,global,unknown,NA,NA
133078,global,decreasing,0.0035,regr
133079,global,decreasing,0.0035,regr
133080,global,decreasing,0.0035,regr
133081,global,decreasing,0.0035,regr
133082,global,unknown,0,lm
133083,global,unknown,0,lm
133084,global,decreasing,0,lm
133085,global,stable,0,regr
133086,global,decreasing,0.0035,regr
133087,global,decreasing,0,lm
133088,global,decreasing,0,lm
133089,global,unknown,NA,NA
133090,global,decreasing,0,lm
