"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"France",179,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1200,1760,0.1,2670,910,567.43544159197,1080,1150,950,1400,1500.00413951078,1100,700.106448603136,405.1,150.1,112.22556101471,140.178197658164,105.2,113.161642580359,128,104,44,0,1.1,1.1,1
"France",179,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,1.36847749780658,1.33223907459528,0,0,1.1835997632126,6,0,0,13,0,0,0,0,0,1.73419430132697,2.44944609282652,2.8946135986879,3.42980919976185,0.1,1,1,1,0.1,0.1,0.1,0.1,1,10,26,18,14,19,17
"French Guiana",169,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,33,2,0,1,0.1,8,1,22,14,1,11,0,3,1,65,43,8,134,5,142,63,90,97,42,19,75,188,383,337,219,170,75,8,2,3,18
"French Guiana",169,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,33,2,0,1,0.1,8,1,22,14,1,11,0,3,1,65,43,8,134,5,142,63,90,97,42,19,75,188,383,337,219,170,75,8,2,3,18
"French Polynesia",147,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0
"French Polynesia",147,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,54,61,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"French Polynesia",147,"Ornamental fish nei","ornamentals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"French Polynesia",147,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,61,117,86,128,207,242,217,279,291,342,335,337,278,270,64,72,83,945,2195,1860,1443,673,678,0,0,0,0,0
"French Polynesia",147,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445519355485011,0,0,0,0.37868458912358,0.361974347595904,0.345269000607139,0,0.311849822762149,0.295075625925953,0.1,4,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0
"French Polynesia",147,"Z_TOTAL","ornamentals",0,0,0,0,0,0,0,0,0,0,0,0,52,61,117,86,128,207,242,217,279,291,342,335,337,278,270,64,72,83,945,2195,1860,1443,673,678,0,0,0,0,0
"French Polynesia",147,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445519355485011,0,0,0,0.37868458912358,0.361974347595904,0.345269000607139,0,0.311849822762149,0.295075625925953,0.1,4,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0
"French Polynesia",147,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0
"French Polynesia",147,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,54,61,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabon",198,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0
"Gabon",198,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0.1,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0
"Gambia",65,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.554886826507,284.885587159912,272.224992413794,5,0,0,0,0,0,0,0,0,0,0.1,1,0,0.1,0.1
"Gambia",65,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1023233258957,12.0663152576144,13.0258199750349,13.9852125120976,0.1
"Gambia",65,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,16,11,259,261,208,6,68,82,19,15,1,0,11,0.1,15,5,36,35,83,79,66,63,60,53,17,25,69,4,1
"Gambia",65,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,0,0,0,0,16.2074049832295,54,57,46,39,38,62,8,14,9,13,26,31,54,44
"Gambia",65,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297.554886826507,284.885587159912,272.224992413794,5,0,0,0,0,0,0,0,0,0,0.1,1,0,0.1,0.1
"Gambia",65,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,0,0,0,0,16.2074049832295,54,57,46,39,38,62,8,14,9,13,26,31,54,44
"Gambia",65,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1023233258957,12.0663152576144,13.0258199750349,13.9852125120976,0.1
"Gambia",65,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,16,11,259,261,208,6,68,82,19,15,1,0,11,0.1,15,5,36,35,83,79,66,63,60,53,17,25,69,4,1
"Georgia",74,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,769,0,0,0,0,228.335629661822,245.096948320286,0,64,41,162,91,10
"Georgia",74,"Fish body oils, nei","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,28,16,85,24
"Georgia",74,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,279,172,674,441,25,0,35,41,68,33.1877681848418,47.3688830617393,10,1,29,3,7,27,2,2,43,274,402,131,182,88,123,164,324
"Georgia",74,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0
"Georgia",74,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,682,1182,1163,848,1092
"Georgia",74,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",25,12,22,0,20,0,3,7,14,28,119,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.082579556152,260.840197169306,255.957316606604,251.017015613656,6.3388371525544,6.3917617959582,6.45849286807604,6.51026697575367,6.37220268861332,6.49070786840879,11,13,1,1,1
"Georgia",74,"Z_TOTAL","fish_oil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,28,16,85,24
"Georgia",74,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0
"Georgia",74,"Z_TOTAL","seaweeds",25,12,22,0,20,0,3,7,14,28,119,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.082579556152,260.840197169306,1024.9573166066,251.017015613656,6.3388371525544,6.3917617959582,6.45849286807604,234.845896637576,251.4691510089,6.49070786840879,757,1236,1326,940,1103
"Georgia",74,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,279,172,674,441,25,0,35,41,68,33.1877681848418,47.3688830617393,10,1,29,3,7,27,2,2,43,274,402,131,182,88,123,164,324
"Germany",176,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,19,194,329,758,155,370,598,114,184,172,65,16,12,111,149,99,73,1,193,144,7,227,377,948,1804,2181
"Germany",176,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4261839419196,0,0,0,0.1,0,0.1,0,0,1,0.1,0.1,0,0,0,0,0,0,0,0,0,0
"Germany",176,"Halibuts, liver oils","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33720350282738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.1,3,5,3
"Germany",176,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,531,689,589,1167,449,381,198,244,300,104,252,199,224,283,415,283,223,122,151,44,46,18,37,0,0,30,30,19
"Germany",176,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,3,2
"Germany",176,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,73,44,16,66,150,795,1194,771,650,705,565,570,594,220,244,976,296,610,509,220,224,511,296,365,533,471,509
"Germany",176,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62258780738648,7.17143436623076,0,0,0,5.39615539902616,5.07700854625284,4.87520088315284,4.05736247426819,0.1,3.25772738292073,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Germany",176,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Germany",176,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,19,194,330.337203502827,758,209.42618394192,370,598,114,184.1,172,65.1,16,12,112,149.1,99.1,73,1,193,144,7,231,377.1,951,1809,2184
"Germany",176,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,73,44,16,66,150,795,1194,771,650,705,565,570,594,220,244,976,296,610,509,220,224,511,296,365,533,471,509
"Germany",176,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62258780738648,7.17143436623076,0,0,0,5.39615539902616,5.07700854625284,4.87520088315284,4.05736247426819,0.1,3.25772738292073,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Germany",176,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,658,531,689,589,1167,449,381,198,244.1,300,104,252,199,224.1,283,415,283,223,122,151,44,46,18,37,0,0,30,30,19
"Germany",176,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2,3,2
"Ghana",106,"Fish body oils, nei","fish_oil",NA,575.326290699511,0,0,537.423285991455,0,0,0,0,0,0,0,436.508051896693,423.803932548195,411.295673910397,399.392407245639,389.108255789313,378.105948393761,363.034090675952,351.04377480644,337.734663484902,326.593077361747,317.653836118872,311.970235133802,296.471836312696,281.630658987484,268.195326319052,254.633772303732,1021,237.025142352715,54.8527004952388,83.0681570536969,50.3837927794582,50.1748393266842,53.5585371748318,89.3974245425626,102,38,55,25,71
"Ghana",106,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,40.2866189525375,0,0,0,59.6069851682405,0,136.485145879109,46.492854635726,0,0,0,156.215562937854,0,0,2,6,0,0,2,2,0,0
"Ghana",106,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,1289,1047,443,207,16,150,189,263,24,109,547,256,274,69,31,2,3,4,4,3,6,10,18,28,18,19,65,185
"Ghana",106,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,2,1,0.1,0.1,1,0.1,5,9,4
"Ghana",106,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,54,10,11,27,53,100,191,173,129,135,135,93,24,52,61,71,105,130,124,101,176,198,377,264,20,22,31,64
"Ghana",106,"Ornamental saltwater fish","ornamentals",297,210,266,244,240,125,138,133,164,197,196,295,154,123,188,239,270,227,141,163,218,150,205,137,86,311,178,100,124,71,78,181,229,139,122,93,64,93,77,59,95
"Ghana",106,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.298104804446,497.301112481262,555.536301841319,611.462789999059,666.465797675875,719.6218443908,779.934864832976,837.708313952593,894.304325458987,0,0,0,0,0,0,0,1345.41015264463,1401.79838104283,10
"Ghana",106,"Z_TOTAL","fish_oil",NA,575.326290699511,0,0,537.423285991455,0,0,0,0,0,0,0,436.508051896693,423.803932548195,411.295673910397,399.392407245639,389.108255789313,378.105948393761,363.034090675952,391.330393758977,337.734663484902,326.593077361747,317.653836118872,371.577220302042,296.471836312696,418.115804866593,314.688180954778,254.633772303732,1021,237.025142352715,211.068263433093,83.0681570536969,50.3837927794582,52.1748393266842,59.5585371748318,89.3974245425626,102,40,57,25,71
"Ghana",106,"Z_TOTAL","ornamentals",297,210,266,244,240,125,138,133,164,197,196,295,204,177,198,250,297,280,241,354,391,279,340,272,179,335,230,161,195,176,208,305,330,315,320,470,328,113,99,90,159
"Ghana",106,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.298104804446,497.301112481262,555.536301841319,611.462789999059,666.465797675875,719.6218443908,779.934864832976,837.708313952593,894.304325458987,0,0,0,0,0,0,0,1345.41015264463,1401.79838104283,10
"Ghana",106,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438,1289,1047,443,207,16,150,189,263,24,109,547,256,274,69,31,2,3,4,4,3,6,10,18,28,18,19,65,185
"Ghana",106,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,2,1,0.1,0.1,1,0.1,5,9,4
"Greece",80,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93542873925912,0,3.81241023884013,0,108.482312268488,87.5975669890763,0,0,0,73,184,45,58,62
"Greece",80,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9186834104257,107.636335269202,84.8756942270229,126.208143846787,144.780454843705,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece",80,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2357.07977415161,2250.21429410443,2124.5773219619,2010.42194207187,1897.90678964648,0,1667.95580240176,1553.61817501567,0,1327.31213769238,0,0,0,0,754.71276328151,641.28637337574,524.761776036787,410.606396146759,3,1,2,5,1,2,1,0.1,2,2,0.1
"Greece",80,"Halibuts, liver oils","fish_oil",22,1,7,0,1,5,1,24,0,1,1,1,4.27214580513464,7.93803703831691,2,0,0.1,0,18.212466681216,20.1163345021305,22.1328112010151,24.6747959970935,2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.7749139320569,17.4164528968662,18.7721709145747,16.8580808997422,0.1,52,0.1,7,8,15,17
"Greece",80,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,14,1,201,208,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
"Greece",80,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2233372661276,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1,6,6,3,6,9,6,6,6,5,4,4,4,4,4
"Greece",80,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.804162436587,300.803150455009,310.442166746012,334.337218282366,347.973703915821,393.565863148244,419.628217340156,466.135459916026,464.962044069922,432.459064280883,502.854798348992,519.862643668843,572.944037633206,0,0,0,0,1,1,0,10
"Greece",80,"Ornamental saltwater fish","ornamentals",16822.1204995463,16350.463868621,15879.9864788477,15420.0750897953,14947.5222355946,14490.1108377844,14012.4164921613,13536.8919502578,13059.1032653428,12586.5975807881,12118.6201822568,11653.9918285968,17351,12131,11509,10891,10337,11157,11448,10407,11113,8656,8743,10423,8895,8003,7729,7238,7757,6867,7492,7522,6296,6006,6720,6880,7488.91535528589,6837.30159595874,6652.59842573584,6842.05790077134,7109.99640521487
"Greece",80,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,3,1,110,418,0,0,680,646,1125,593,375,12,1,0,0,0,1,1,184,282,254,274,198,144,3,15,1,0,0,0,0,0,0,179.092009497434,31.7268086903587,0,1,0,0.1
"Greece",80,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1748480348215,0,0,0,0,0,0,0,0,0,0,0,1,0.1,1,0.1,1,5,3,5,37,3,7,11,9,48,63,36,42
"Greece",80,"Shells nei","shells",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,362,1096,1025,1481,1582,1300
"Greece",80,"Z_TOTAL","fish_oil",22,1,7,0,1,5,1,24,0,1,1,1,2361.35191995675,2258.15233114275,2126.5773219619,2010.42194207187,1898.00678964648,20.9186834104257,1793.80460435218,1658.61020374482,148.340955047802,1496.76738853318,2,7.1,0.1,0.1,754.81276328151,641.38637337574,524.861776036787,410.706396146759,20.7749139320569,18.4164528968662,20.7721709145747,21.8580808997422,1.1,54,1.1,7.1,10,17,17.1
"Greece",80,"Z_TOTAL","ornamentals",16822.1204995463,16350.463868621,15879.9864788477,15420.0750897953,14947.5222355946,14490.1108377844,14012.4164921613,13536.8919502578,13059.1032653428,12586.5975807881,12118.6201822568,11653.9918285968,17351,12131,11509,10891,10337,11157,11448,10407,11113,8656,8743,10423,8895,8003,7729,7238,7757,6867,7492,7522,6296,6006,6720,6880,7488.91535528589,6837.30159595874,6652.59842573584,6842.05790077134,7109.99640521487
"Greece",80,"Z_TOTAL","seaweeds",NA,NA,3,1,110,418,0,0,680,646,1125,593,404.174848034821,12,1,0,0,0,1,1,184,282,254,274,199,144.1,4,17.0354287392591,2,8.81241023884013,3,113.482312268488,124.597566989076,3,7,190.092009497434,113.726808690359,232,109,94,104.1
"Greece",80,"Z_TOTAL","shells",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,14,1,201,208,0,0,0,0,0,0,0,0,0,0,302,362.1,1096,1025,1481,1582,1300
"Greece",80,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2233372661276,0.1,0.1,0.1,0.1,0.1,269.904162436587,300.903150455009,310.542166746012,334.437218282366,348.073703915821,393.665863148244,420.628217340156,472.135459916026,470.962044069922,435.459064280883,508.854798348992,528.862643668843,578.944037633206,6,6,5,4,5,5,4,14
"Greenland",145,"Coral and the like","corals",NA,NA,NA,NA,15,0,0,0,0.1,0,1,0.1,0.1,2,0,0,0,19,0,0,0,0,0,52,0,22,1261,1984,1275,1249,818,1923,5066,6671,5831,8712,11858,10012,10747,10226,11305
"Greenland",145,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.782470219132,0,0,0,0,0,0,0,0,257.847226144077,271.901812688069,598,617,248,194,240
"Greenland",145,"Fish liver oils, nei","fish_oil",815,875,489,289,378,80,157,112,123,99,366,55,51,141,779,1711,1808,590,363,394,317,807,661,616,554,453,499,450,305,420,585,2925,2699,2144,4881,4175,4796,5592,4411,6079,4289
"Greenland",145,"Herring oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3838118258318,0,0,0,0,0,0,0,0,0,0,99,0,735,0,23.579432150068,0,0,452,0,0,0,0,0
"Greenland",145,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59655171974237,14,8,1,0
"Greenland",145,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,2540,1108,1052,1432,1644,1340,1236,1804,5014,6754,2536,1849,2055,2364,1535,1080,858,1611,492,187,1018,280,221,386,501,240,182,183,235,924,484,0,0,0
"Greenland",145,"Z_TOTAL","corals",NA,NA,NA,NA,15,0,0,0,0.1,0,1,0.1,0.1,2,0,0,0,19,0,0,0,0,0,52,0,22,1261,1984,1275,1249,818,1923,5066,6671,5831,8712,11858,10012,10747,10226,11305
"Greenland",145,"Z_TOTAL","fish_oil",815,875,489,289,378,80,157,112,123,99,366,55,51,141,779,1711,1808,631.383811825832,363,394,317,807,661,616,554,574.782470219132,499,450,404,420,1320,2925,2722.57943215007,2144,5138.84722614408,4898.90181268807,5394,6209,4659,6273,4529
"Greenland",145,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.59655171974237,14,8,1,0
"Greenland",145,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,2540,1108,1052,1432,1644,1340,1236,1804,5014,6754,2536,1849,2055,2364,1535,1080,858,1611,492,187,1018,280,221,386,501,240,182,183,235,924,484,0,0,0
"Grenada",125,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,67,49,102,122,63,127,65,12,0,0,30,0,0,0,0,0,0,0,0
"Grenada",125,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,67,49,102,122,63,127,65,12,0,0,30,0,0,0,0,0,0,0,0
"Guadeloupe and Martinique",140,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.346174281833,526.935494059508,574.020945313314,622.064407523445,671.704554660828,722.30271275455,771.942859891933,822.860354971112,873.777850050275,924.056671158556,974.654829252278,1024.61431337512,0.1,0,0,0,0
"Guadeloupe and Martinique",140,"Ornamental fish nei","ornamentals",4,1,4,9,16,11,357,43,16,13,1,2,1,1,18.4231771102612,14,12,23,71,51,74,127,28,47,21,37,49,56,10,5,6.1,32,7,6,16,29,29,25,21,95,164
"Guadeloupe and Martinique",140,"Z_TOTAL","ornamentals",4,1,4,9,16,11,357,43,16,13,1,2,1,1,18.4231771102612,14,12,23,71,51,74,127,28,47,21,37,49,56,10,5,6.1,32,7,6,16,29,29,25,21,95,164
"Guadeloupe and Martinique",140,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.346174281833,526.935494059508,574.020945313314,622.064407523445,671.704554660828,722.30271275455,771.942859891933,822.860354971112,873.777850050275,924.056671158556,974.654829252278,1024.61431337512,0.1,0,0,0,0
"Guatemala",136,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,0,0,0,0,6,7,0,0,0,0,0,216,507,8150,105,791,1667,216,201,1114,2969,2880,7197,6329,7800,8075,5478,18580,17164,15371,13281,9560,8197,5338,10435
"Guatemala",136,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90552602165917,0.1,0,0,0,0,0,0,0,0,0,0,0
"Guatemala",136,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0.1,0,0
"Guatemala",136,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296.946049899532,0,0,0,0,845.02264684136,900.890394409187,923.959426889603,1095.15168879682,2,3,30,26,39
"Guatemala",136,"Natural sponges raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1697.86147856049,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
