"rgn_name","rgn_id","commodity","product","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"Cuba",112,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.246418069866,0,0,0,0,528.280728539714,0,0,0,623.324081556872,0,666.312570681657,687.949634449826,0,0,0
"Cuba",112,"Shark liver oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,46,0,0,0,0,11,0,0,0,0,925.485355399452,30.8275985236338,0,0,0,102,330,3,0.1,0,0,0,0,0,35.7142857142857,21,26,42,142,35.7142857142857,35.7142857142857,4,4,11
"Cuba",112,"Shells nei","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,535,0,0,0.1,0,11,30,0,0,10,0,61.2934516702444,29,1,7,4,46,44,463,2213
"Cuba",112,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,852,983,910,1621,1750,850,1149,1323,1263,2138,1931,1002,945,1578,1794,1752,1596,1862,2510,2010,1555,1611,2294,1969,2072,1638,1552
"Cuba",112,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,46,0,0,0,0,11,0,0,0,0,925.485355399452,30.8275985236338,0,0,0,102,330,3,0.1,0,0,0,0,0,35.7142857142857,21,26,42,142,35.7142857142857,35.7142857142857,4,4,11
"Cuba",112,"Z_TOTAL","ornamentals",NA,NA,NA,NA,3021,2169,0,0,3805,3448,5091,9606,4935,3700,3922,5906,5033,7758,3123.87377359502,3893.6823589322,2223,850.371838629166,1365.40501598564,267,2229,2403,2434,2285,3579,5453,2891,3640,3780,2753,2536,3342,1698,1126,1701,3049,2512
"Cuba",112,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.246418069866,53.9851789600634,55.2431357387882,56.5010925175129,57.7987406240004,587.483657149988,60.3982148714776,61.5517207876678,62.7908764111367,687.579727454551,65.3067899685861,732.958789101745,705.949634449826,1,0,14
"Cuba",112,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,535,0,0,0.1,0,11,30,0,0,10,0,61.2934516702444,29,1,7,4,46,44,463,2213
"Cuba",112,"Z_TOTAL","sponges",0,0,0,541,132,369,284,1062,0,30,24,431,41,106,0,25,0,0,0,0,272,93.2351880071292,0,60,157.743627760923,1,197,10,2085,2148,1038.78100827933,1655.8225785512,622,1724,3170,5318,3628,3814,3142,2024,1635
"Curacao",244,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,6,0,0,0,0,0,0,1,0,0,0,0,10,10,8,14,11,5,1,8,0,114
"Curacao",244,"Fish liver oils, nei","fish_oil",15.8667095317751,15.5491699691908,15.1279968139623,14.65302685491,14.4058963590896,14.1723289146566,13.9165457860533,13.3339426192033,13.2335702794161,13.001111639184,12.6577923789264,12.3124337109417,11.9685996487335,11.6209243719718,11.2506176094645,10.8555013529599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
"Curacao",244,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.983706921637,473.039828487383,283.1963806145,94.2851893137049,0,0,0,0,0.1,0.1,0.1,0.1,0.1,8.31590467030391,5,0,0.1,0,44
"Curacao",244,"Z_TOTAL","fish_oil",15.8667095317751,15.5491699691908,15.1279968139623,14.65302685491,14.4058963590896,14.1723289146566,13.9165457860533,13.3339426192033,13.2335702794161,13.001111639184,12.6577923789264,12.3124337109417,11.9685996487335,11.6209243719718,11.2506176094645,10.8555013529599,0,0,26,6,0,0,0,0,0,0,1,0,0,0,0,10,10,8,14,11,5,1,8,0.1,114
"Curacao",244,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499.983706921637,473.039828487383,283.1963806145,94.2851893137049,0,0,0,0,0.1,0.1,0.1,0.1,0.1,8.31590467030391,5,0,0.1,0,44
"Cyprus",81,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459,410,338,474,355,126,523,426,230,322,83,448,266,222,301,303,1034,396,1381,1667,1224,1266,1255,1450,1165,561,323,339,304
"Cyprus",81,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4491.75197598658,4356.35523914587,4177.25181151537,4036.64235008508,3865.55849874631,3710.11282117636,3520.18296555203,3415.66159743443,3203.27692819334,3049.43516588176,2897.19731882849,2734.93500141054,1,2293,941,509,467,439,366,276,124,35,5308,5831,3833,3130,4591,3064,6088
"Cyprus",81,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0.1,0,0,0.1,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0
"Cyprus",81,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,0,0,0,2082.16501378248,2145.10429044341,2,0,1,0,0,0,0,0,0,0,0,0
"Cyprus",81,"Natural sponges other than raw","sponges",NA,220.466726165904,71.1058071413072,67.4333661991213,37.2721110601342,0.488652371946046,361.037406635789,138.832248569988,1201.33457904909,1687.70520074774,2246.9200614876,3090.88967484308,2325.66382574283,2017.37002153742,1291.87739373238,1639.18174089782,1006.39996278159,2943.03316175516,4614.7782187607,23901.5847166396,3614.10280449625,3001.18763702762,3507.42486937387,2272.02256828039,2798.12641127425,3913.60637014695,5995.92804720293,5727.36746429272,7160.71319352705,7057.70769934686,5676.61692017096,5739.16651472078,6179.18171157503,4778.22432175154,4562.64136723494,5645.01030836164,9674.25982888256,7856.10361545944,10375.4907267626,8789.11163756154,13427.6038846089
"Cyprus",81,"Natural sponges raw","sponges",NA,NA,NA,130,65,255,480,300,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyprus",81,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2556263328206,0,0,18.8253986816972,0,0,22.3951710305741,23.585095146866,0,0
"Cyprus",81,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,14,0.1,14,0,0,0,0,0.1,0,5,0,0.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Cyprus",81,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47904264301906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0
"Cyprus",81,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459,410,338,474,355,126,523,426,230,322,83,448,266,222,301,303,1034,396,1381,1667,1224,1266,1255,1450,1165,561,323,339,304
"Cyprus",81,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4491.75197598658,4356.35523914587,4177.25181151537,4036.64235008508,3865.55849874631,3711.11282117636,3521.18296555203,3416.66159743443,3203.27692819334,3049.53516588176,2897.19731882849,2734.93500141054,1.1,2293.1,941,509,467,439.1,366,276,124,35,5308.1,5831,3833,3130,4591,3064,6088
"Cyprus",81,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2556263328206,0,0,18.8253986816972,0,0,22.3951710305741,23.585095146866,0,0
"Cyprus",81,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,2.47904264301906,14,0.1,14,0,0,0,0,0.1,0,5,0,0.1,1,0,1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0
"Cyprus",81,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,0,0,0,0,2082.16501378248,2145.10429044341,2,0,1,0,0,0,0,0,0,0,0,0
"Cyprus",81,"Z_TOTAL","sponges",NA,220.466726165904,71.1058071413072,197.433366199121,102.272111060134,255.488652371946,841.037406635789,438.832248569988,2161.33457904909,1687.70520074774,2246.9200614876,3090.88967484308,2325.66382574283,2017.37002153742,1291.87739373238,1639.18174089782,1006.39996278159,2943.03316175516,4614.7782187607,23901.5847166396,3614.10280449625,3001.18763702762,3507.42486937387,2272.02256828039,2798.12641127425,3913.60637014695,5995.92804720293,5727.36746429272,7160.71319352705,7057.70769934686,5676.61692017096,5739.16651472078,6179.18171157503,4778.22432175154,4562.64136723494,5645.01030836164,9674.25982888256,7856.10361545944,10375.4907267626,8789.11163756154,13427.6038846089
"Democratic Republic of the Congo",199,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Democratic Republic of the Congo",199,"Miscellaneous corals and shells","shells",1,1,0,1,1,0,0.1,0.1,0.1,0,0,0,3,8,4,24,37,169,93,60,21,7,49,6,28,119,45,288,23,85,268,36,46,100,116,87,34,154,49,56,153
"Democratic Republic of the Congo",199,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.473590229449,0
"Democratic Republic of the Congo",199,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,33,0,0,0,0,0,0,0,2,23,0,0,0,22,102,0,4,77,102,27,7,24,635,1353
"Democratic Republic of the Congo",199,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Democratic Republic of the Congo",199,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.473590229449,0
"Democratic Republic of the Congo",199,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,33,0,0,0,0,0,0,0,2,23,0,0,0,22,102,0,4,77,102,27,7,24,635,1353
"Democratic Republic of the Congo",199,"Z_TOTAL","shells",1,1,0,1,1,0,0.1,0.1,0.1,0,0,0,3,8,4,24,37,169,93,60,21,7,49,6,28,119,45,288,23,85,268,36,46,100,116,87,34,154,49,56,153
"Denmark",175,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.564524282010098,5,3,0,4,3,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"Denmark",175,"Fish body oils, nei","fish_oil",1885,1884,1915,2154,2272,2169,1784,1640,1437,1342,1588,1820,1750,1872,2215,2414,2707,2203,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denmark",175,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.7732401061388,99.0668001955236,5,3,0,17,0
"Denmark",175,"Halibuts, liver oils","fish_oil",39,0,2,15,80,20,393,528,309,138,109,189,183,292,332,352,835,658,369,499,706,504,401,412,629,461,485,787,208,152,113,51,55,53,38,8,16,19,13,41,21
"Denmark",175,"Herring oil","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Denmark",175,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225.811229661762,0,0,385.143097944761,863.13407485545,783.866369234442,761.029922603993,13.8998539230397,7.93181619707687,5.89725788140774,0,6.16853232349696,0,174,16,3,54,34
"Denmark",175,"Natural sponges other than raw","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1
"Denmark",175,"Natural sponges raw","sponges",NA,2760.27313631939,2637.66376767276,2565.88065601655,2494.98147926459,2404.63573462059,2521.57272500722,2173.11798834216,2076.1427319168,2000.38191319178,1972.79554674472,1886.42750916953,1718.29549295752,1635.021227547,1544.23351545091,1458.7494127799,0,1378.82650256864,1219.97580285056,1138.02743979628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
"Denmark",175,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,0,0,0.1,0,0,0,0.1,3,125,6,231,147,506,138,5,8,3,118
"Denmark",175,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,571.527853069303,708.053250731144,839.111730319157,0,1113.74969540618,3532,1926,2506,3536,3541,3452,3791,4608,4357,4092,4062,3888,4127,4420,4386,5949,7176,7542,8604,8241,9688,14634,14183,16782,16727,18208,19436,17541,16828
"Denmark",175,"Shells nei","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10210,42056,6873,0,21650,14596,19292,11467,11000,16253,20572,27561,39614,64150,55000,52000,79000,40000,70000,157800,100400,28000,83439,56583
"Denmark",175,"Z_TOTAL","fish_oil",1924,1884,1917,2169,2352,2189,2177,2168,1746,1480,1697,2009,1933,2164,2547,2766,3542,2861,2568,499,706,504,401,412,629,461,485,787,208,152,113,51,55,55,136.773240106139,107.066800195524,21,22,13,58,21
"Denmark",175,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,0,0,0,0,0.1,0,0,0,0.1,3,125,6,231,147,506,138,5,8,3,118
"Denmark",175,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,571.527853069303,708.053250731144,839.111730319157,0,1114.31421968819,3537,1929,2506,3540,3544,3459,3797,4612,4357,4092,4062,3888,4127,4420,4386,5949,7176,7542,8604,8241,9688,14634,14183,16782,16727,18208,19436,17541,16828
"Denmark",175,"Z_TOTAL","shells",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10210,42056,6873,0,21650,14596,19517.8112296618,11467,11000,16638.1430979448,21435.1340748555,28344.8663692344,40375.029922604,64163.899853923,55007.9318161971,52005.8972578814,79000,40006.1685323235,70000,157974,100416,28003,83493,56617
"Denmark",175,"Z_TOTAL","sponges",NA,2760.27313631939,2637.66376767276,2565.88065601655,2494.98147926459,2404.63573462059,2521.57272500722,2173.11798834216,2076.1427319168,2000.38191319178,1972.79554674472,1886.42750916953,1718.29549295752,1635.021227547,1544.23351545091,1458.7494127799,0,1378.82650256864,1219.97580285056,1140.02743979628,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0.1
"Djibouti",46,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12587,20510,16480,14884,8839,9514,8327,7434,18174,5819,10235,5582,7585,6576,1570,1655,1839,779,931,1129,839,1177,1679
"Djibouti",46,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,9624.03447279846,10414.1784108193,3,0,0,0,0,0,0,0,0,0,0
"Djibouti",46,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4555,5792,3508,4415,5248,2542,5139,3351,8588,5054,8844,12833,16471,28153,63354,65209,43831,45584,27966,24409,21382,23837,20693,18442
"Djibouti",46,"Z_TOTAL","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4555,5792,3508,4415,5248,2542,5139,3351,8588,5054,8844,12833,16471,28153,63354,65209,43831,45584,27966,24409,21382,23837,20693,18442
"Djibouti",46,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12587,20510,16480,14884,8839,9514,8327,7434,18174,5819,10235,5582,7585,6576,1570,1655,1839,779,931,1129,839,1177,1679
"Djibouti",46,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,9624.03447279846,10414.1784108193,3,0,0,0,0,0,0,0,0,0,0
"Dominica",123,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominica",123,"Ornamental fish nei","ornamentals",86,77,72,99,190,245,191,349,545,511,694,621,557,656,675,596,626,433,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominica",123,"Ornamental saltwater fish","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,35,79,792,216,712,818,736,488,534,876,602,270,126,393,591,364,454,96,345,244,1303,276,271,718,650,1139,431,983
"Dominica",123,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,31.3607580982734,32.6813853945191,33.8766716557229,35.1158272791918,36.497036075707,37.671432164404,39.3054120482534,40.1476543940908,41.6333140531406,0,43.921524730265,45.1794815089897,46.7278116855605,47.6953950664392,48.9533518451644,50.752364091818,52.2818931131328,53.0384857516915,56.2810089185737,56.7660293145423,25,15,0,0,0,0,0,0,0,0,0,0,0
"Dominica",123,"Z_TOTAL","ornamentals",86,77,72,99,190,245,191,349,545,511,694,621,1484,691,754,1388,842,1145,1524,736,488,534,876,602,270,126,393,591,364,454,96,345,244,1303,276,271,718,650,1139,431,983
"Dominica",123,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,31.3607580982734,32.6813853945191,33.8766716557229,35.1158272791918,36.497036075707,37.671432164404,39.3054120482534,40.1476543940908,41.6333140531406,0,43.921524730265,45.1794815089897,46.7278116855605,47.6953950664392,48.9533518451644,50.752364091818,52.2818931131328,53.0384857516915,56.2810089185737,56.7660293145423,25,15,0,0,0,0,0,0,0,0,0,0,0
"Dominica",123,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominican Republic",115,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.1,17,49,30,26,31,42,55,73,86,58,56,85,53,24,1,17,162,4793,3688
"Dominican Republic",115,"Coral and the like","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,246,415,14,6,0,2,21,1,1,9,7,417.727028675443,412.276289390378,427.59866076117,7,552.666633756686,1,19,0,1,50,1
"Dominican Republic",115,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,2,21,18,151,63,268,145,154,106,50,98,158,170,166
"Dominican Republic",115,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091,261,429,1089,21,12,12,0,7,0,0,15,0,46,145,0,0,0,1,0
"Dominican Republic",115,"Natural sponges nei","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dominican Republic",115,"Ornamental fish nei","ornamentals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,0,1,0.1,3,4,2,7,26,23,17,3,0.1,5,7,2,8
"Dominican Republic",115,"Ornamental saltwater fish","ornamentals",NA,21,24,0,0,0,0,0,15,38,0.1,18,245,0.1,370,273,98,141,174,974,522,693,567,305,131,0.1,25,38,281,386,721,936,145,237,667,221,169,240,1560,2116,2554
"Dominican Republic",115,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,29.0955266109067,30.1028013195482,31.4025384432875,0,0,0,0,0,0,0,0,0,0,45.2609531817666,46.4980197879845,47.735086394202,0,50.7105837468043,51.8223093179804,53.1847169592402,54.0875408053471,55.4081681015928,56.9168069504003,0,0,0,0,0,0,0,11,0,0,1,0
"Dominican Republic",115,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.218938286685,0,3,0,0,0,5,3,4,3,12,12,15,92,49,68,28,7,7,8,17,5,0.1,224
"Dominican Republic",115,"Z_TOTAL","corals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,246,415,14,6,0,2,21,1,1,9,7,417.727028675443,412.276289390378,427.59866076117,7,552.666633756686,1,19,0,1,50,1
"Dominican Republic",115,"Z_TOTAL","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1091,261,429,1090,38,13,14,21,25,151,63,283,145,200,251,50,98,158,171,166
"Dominican Republic",115,"Z_TOTAL","ornamentals",NA,21,24,0,0,0,0,0,15,38,0.1,18,245,0.1,370,273,98,141,174,974,522,693.1,567,305,131,0.1,26,38.1,284,390,723,943,171,260,684,224,169.1,245,1567,2118,2562
"Dominican Republic",115,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,29.0955266109067,30.1028013195482,31.4025384432875,0,0,0,0,0,0,0,0,255.218938286685,0,48.2609531817666,49.4980197879845,47.835086394202,17,104.710583746804,84.8223093179804,83.1847169592402,88.0875408053471,109.408168101593,123.9168069504,88,178,107,124,113,60,31,20,34,167,4794.1,3912
"Dominican Republic",115,"Z_TOTAL","sponges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"East Timor",231,"Miscellaneous corals and shells","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9134275455167,1,1,0.1
"East Timor",231,"Ornamental fish nei","ornamentals",150,134,5263,206,322,276,274,168,0,327,0,0,0,0,0,280,0,0,1,0,8,5,4,8,2,0,0.1,1,1,1,2,3,7,6,8,9,20,2,15,7,16
"East Timor",231,"Other red algae","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2972,906,524,396,308,97,962,343,127,41,1,17,26,284,141,147,180,166,187,122,584,819,316,443,498
"East Timor",231,"Other seaweeds and aquatic plants and products thereof","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232.098472431295,0.1,3,0.1
"East Timor",231,"Seaweeds and other algae, unfit for human consumption, nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,1273,703,1303,1832,2773,3448,2077,3251,4763
"East Timor",231,"Z_TOTAL","ornamentals",150,134,5263,206,322,276,274,168,0,327,0,0,0,0,0,280,0,0,1,0,8,5,4,8,2,0,0.1,1,1,1,2,3,7,6,8,9,20,2,15,7,16
"East Timor",231,"Z_TOTAL","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2972,906,524,396,308,97,962,343,127,41,1,17,26,284,141,875,1453,869,1490,1954,3357,4499.09847243129,2393.1,3697,5261.1
"East Timor",231,"Z_TOTAL","shells",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9134275455167,1,1,0.1
"Ecuador",137,"Agar agar nei","seaweeds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3373219130535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,11,17
"Ecuador",137,"Coral and the like","corals",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1,2,1,0.1,0,0,0,1463,9,18,23,14,8,11,8,1,35,0,5,0
"Ecuador",137,"Fish body oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0,0,1,6,58,0,0,0,0
"Ecuador",137,"Fish liver oils, nei","fish_oil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3646452810672,20.4608997689402,17.5571542568132,0.1,0,0,0,0,0,0,0,0,0,0,0
