"rgn_id","fao_id","stockid","stocklong"
163,67,"KELPGREENLINGORECOAST","Kelp greenling Oregon Coast"
163,67,"LINGCODNPCOAST","Lingcod Northern Pacific Coast"
163,67,"LINGCODSPCOAST","Lingcod Southern Pacific Coast"
163,67,"YTROCKNPCOAST","Yellowtail rockfish Northern Pacific Coast"
163,67,"BOCACCSPCOAST","Bocaccio Southern Pacific Coast"
163,67,"CABEZNCAL","Cabezon Northern California"
163,67,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
163,67,"SKJCWPAC","Skipjack tuna Central Western Pacific"
163,67,"CMACKPCOAST","Pacific chub mackerel Pacific Coast"
163,67,"GOPHERSPCOAST","Gopher rockfish Southern Pacific Coast"
163,67,"GRSPROCKNCAL","Greenspotted rockfish Pacific Coast North"
163,67,"STFLOUNNPCOAST","Starry flounder Northern Pacific Coast"
163,67,"STFLOUNSPCOAST","Starry flounder Southern Pacific Coast"
163,67,"WPOLLNAVAR","Walleye Pollock Navarinsky"
163,77,"BIGEYEEPAC","Bigeye tuna Eastern Pacific"
163,77,"STMARLINNEPAC","Striped marlin Northeast Pacific"
163,77,"SWORDEPAC","Swordfish Eastern Pacific"
163,77,"YFINEPAC","Yellowfin tuna Eastern Pacific"
163,77,"ALBANPAC","Albacore tuna North Pacific"
163,77,"BMARLINPAC","Blue marlin Pacific Ocean"
163,77,"PACBTUNA","Pacific bluefin tuna Pacific Ocean"
163,77,"STMARLINWCNPAC","Striped marlin Western and Central North Pacific"
163,77,"SWORDNPAC","Swordfish North Pacific"
163,77,"ARFLOUNDPCOAST","Arrowtooth flounder Pacific Coast"
163,77,"BGROCKPCOAST","Blackgill rockfish  Pacific Coast"
163,77,"BLACKROCKSPCOAST","Black rockfish Southern Pacific Coast"
163,77,"BLUEROCKCAL","Blue rockfish California"
163,77,"CHILISPCOAST","Chilipepper Southern Pacific Coast"
163,77,"CROCKPCOAST","Canary rockfish Pacific Coast"
163,77,"DKROCKPCOAST","Darkblotched rockfish Pacific Coast"
163,77,"ESOLEPCOAST","English sole Pacific Coast"
163,77,"LINGCODSPCOAST","Lingcod Southern Pacific Coast"
163,77,"LNOSESKAPCOAST","Longnose skate Pacific Coast"
163,77,"LSTHORNHPCOAST","Longspine thornyhead Pacific Coast"
163,77,"POPERCHPCOAST","Pacific ocean perch Pacific Coast"
163,77,"SABLEFPCOAST","Sablefish Pacific Coast"
163,77,"SNROCKPCOAST","Splitnose Rockfish Pacific Coast"
163,77,"SPSDOGPCOAST","Spotted spiny dogfish Pacific Coast"
163,77,"SSTHORNHPCOAST","Shortspine thornyhead Pacific Coast"
163,77,"WROCKPCOAST","Widow rockfish Pacific Coast"
163,77,"YEYEROCKPCOAST","Yelloweye rockfish Pacific Coast"
163,77,"BOCACCSPCOAST","Bocaccio Southern Pacific Coast"
163,77,"CABEZNCAL","Cabezon Northern California"
163,77,"CABEZSCAL","Cabezon Southern California"
163,77,"COWCODSCAL","Cowcod Southern California"
163,77,"GRNSTROCKPCOAST","Greenstriped rockfish Pacific Coast"
163,77,"PHAKEPCOAST","Pacific hake Pacific Coast"
163,77,"PSOLEPCOAST","Petrale sole Pacific Coast"
163,77,"BIGEYECWPAC","Bigeye tuna Central Western Pacific"
163,77,"BIGEYEWPO","Bigeye tuna Western Pacific Ocean"
163,77,"SKJCWPAC","Skipjack tuna Central Western Pacific"
163,77,"YFINCWPAC","Yellowfin tuna Central Western Pacific"
163,77,"CALSCORPSCAL","California scorpionfish Southern California"
163,77,"DSOLEPCOAST","Dover sole Pacific Coast"
163,77,"GOPHERSPCOAST","Gopher rockfish Southern Pacific Coast"
163,77,"GRSPROCKNCAL","Greenspotted rockfish Pacific Coast North"
163,77,"GRSPROCKSCAL","Greenspotted rockfish Pacific Coast South"
163,77,"SBELLYROCKPCOAST","Shortbelly rockfish Pacific Coast"
163,77,"STFLOUNSPCOAST","Starry flounder Southern Pacific Coast"
164,31,"ALBANATL","Albacore tuna North Atlantic"
164,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
164,31,"BIGEYEATL","Bigeye tuna Atlantic"
164,31,"BMARLINATL","Blue marlin Atlantic"
164,31,"SAILWATL","Sailfish Western Atlantic"
164,31,"SKJWATL","Skipjack tuna Western Atlantic"
164,31,"SWORDNATL","Swordfish North Atlantic"
164,31,"WMARLINATL","White marlin Atlantic"
164,31,"YFINATL","Yellowfin tuna Atlantic"
166,31,"ALBANATL","Albacore tuna North Atlantic"
166,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
166,31,"BIGEYEATL","Bigeye tuna Atlantic"
166,31,"BMARLINATL","Blue marlin Atlantic"
166,31,"SAILWATL","Sailfish Western Atlantic"
166,31,"SKJWATL","Skipjack tuna Western Atlantic"
166,31,"SWORDNATL","Swordfish North Atlantic"
166,31,"WMARLINATL","White marlin Atlantic"
166,31,"YFINATL","Yellowfin tuna Atlantic"
167,31,"ALBANATL","Albacore tuna North Atlantic"
167,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
167,31,"BIGEYEATL","Bigeye tuna Atlantic"
167,31,"BMARLINATL","Blue marlin Atlantic"
167,31,"SAILWATL","Sailfish Western Atlantic"
167,31,"SKJWATL","Skipjack tuna Western Atlantic"
167,31,"SWORDNATL","Swordfish North Atlantic"
167,31,"WMARLINATL","White marlin Atlantic"
167,31,"YFINATL","Yellowfin tuna Atlantic"
168,31,"ALBANATL","Albacore tuna North Atlantic"
168,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
168,31,"BIGEYEATL","Bigeye tuna Atlantic"
168,31,"BMARLINATL","Blue marlin Atlantic"
168,31,"SAILWATL","Sailfish Western Atlantic"
168,31,"SKJWATL","Skipjack tuna Western Atlantic"
168,31,"SWORDNATL","Swordfish North Atlantic"
168,31,"WMARLINATL","White marlin Atlantic"
168,31,"YFINATL","Yellowfin tuna Atlantic"
169,31,"ALBANATL","Albacore tuna North Atlantic"
169,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
169,31,"BIGEYEATL","Bigeye tuna Atlantic"
169,31,"BMARLINATL","Blue marlin Atlantic"
169,31,"SAILWATL","Sailfish Western Atlantic"
169,31,"SKJWATL","Skipjack tuna Western Atlantic"
169,31,"SWORDNATL","Swordfish North Atlantic"
169,31,"WMARLINATL","White marlin Atlantic"
169,31,"YFINATL","Yellowfin tuna Atlantic"
169,41,"ALBANATL","Albacore tuna North Atlantic"
169,41,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
169,41,"BIGEYEATL","Bigeye tuna Atlantic"
169,41,"BMARLINATL","Blue marlin Atlantic"
169,41,"SAILWATL","Sailfish Western Atlantic"
169,41,"SKJWATL","Skipjack tuna Western Atlantic"
169,41,"SWORDNATL","Swordfish North Atlantic"
169,41,"WMARLINATL","White marlin Atlantic"
169,41,"YFINATL","Yellowfin tuna Atlantic"
171,31,"ALBANATL","Albacore tuna North Atlantic"
171,31,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
171,31,"BIGEYEATL","Bigeye tuna Atlantic"
171,31,"BMARLINATL","Blue marlin Atlantic"
171,31,"SAILWATL","Sailfish Western Atlantic"
171,31,"SKJWATL","Skipjack tuna Western Atlantic"
171,31,"SWORDNATL","Swordfish North Atlantic"
171,31,"WMARLINATL","White marlin Atlantic"
171,31,"YFINATL","Yellowfin tuna Atlantic"
171,34,"ALBANATL","Albacore tuna North Atlantic"
171,34,"ALBASATL","Albacore tuna South Atlantic"
171,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
171,34,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
171,34,"BIGEYEATL","Bigeye tuna Atlantic"
171,34,"BMARLINATL","Blue marlin Atlantic"
171,34,"SAILEATL","Sailfish Eastern Atlantic"
171,34,"SAILWATL","Sailfish Western Atlantic"
171,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
171,34,"SKJWATL","Skipjack tuna Western Atlantic"
171,34,"SWORDNATL","Swordfish North Atlantic"
171,34,"SWORDSATL","Swordfish South Atlantic"
171,34,"WMARLINATL","White marlin Atlantic"
171,34,"YFINATL","Yellowfin tuna Atlantic"
171,41,"SBT","Southern bluefin tuna Southern Oceans"
171,41,"ALBANATL","Albacore tuna North Atlantic"
171,41,"ALBASATL","Albacore tuna South Atlantic"
171,41,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
171,41,"BIGEYEATL","Bigeye tuna Atlantic"
171,41,"BMARLINATL","Blue marlin Atlantic"
171,41,"SAILWATL","Sailfish Western Atlantic"
171,41,"SKJEATL","Skipjack tuna Eastern Atlantic"
171,41,"SKJWATL","Skipjack tuna Western Atlantic"
171,41,"SWORDNATL","Swordfish North Atlantic"
171,41,"SWORDSATL","Swordfish South Atlantic"
171,41,"WMARLINATL","White marlin Atlantic"
171,41,"YFINATL","Yellowfin tuna Atlantic"
172,41,"SBT","Southern bluefin tuna Southern Oceans"
172,41,"ALBASATL","Albacore tuna South Atlantic"
172,41,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
172,41,"BIGEYEATL","Bigeye tuna Atlantic"
172,41,"BMARLINATL","Blue marlin Atlantic"
172,41,"SAILWATL","Sailfish Western Atlantic"
172,41,"SKJWATL","Skipjack tuna Western Atlantic"
172,41,"SWORDSATL","Swordfish South Atlantic"
172,41,"WMARLINATL","White marlin Atlantic"
172,41,"YFINATL","Yellowfin tuna Atlantic"
172,41,"ARGANCHONARG","Argentine anchoita Northern Argentina"
172,41,"ARGANCHOSARG","Argentine anchoita Southern Argentina"
172,41,"PATGRENADIERSARG","Patagonian grenadier Southern Argentina"
172,87,"ALBASATL","Albacore tuna South Atlantic"
172,87,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
172,87,"BIGEYEATL","Bigeye tuna Atlantic"
172,87,"BMARLINATL","Blue marlin Atlantic"
172,87,"SAILWATL","Sailfish Western Atlantic"
172,87,"SKJWATL","Skipjack tuna Western Atlantic"
172,87,"SWORDSATL","Swordfish South Atlantic"
172,87,"WMARLINATL","White marlin Atlantic"
172,87,"YFINATL","Yellowfin tuna Atlantic"
172,87,"ARGANCHOSARG","Argentine anchoita Southern Argentina"
172,87,"PATGRENADIERSARG","Patagonian grenadier Southern Argentina"
173,41,"SBT","Southern bluefin tuna Southern Oceans"
173,41,"ALBASATL","Albacore tuna South Atlantic"
173,41,"ATBTUNAWATL","Bluefin tuna Western Atlantic"
173,41,"BIGEYEATL","Bigeye tuna Atlantic"
173,41,"BMARLINATL","Blue marlin Atlantic"
173,41,"SAILWATL","Sailfish Western Atlantic"
173,41,"SKJWATL","Skipjack tuna Western Atlantic"
173,41,"SWORDSATL","Swordfish South Atlantic"
173,41,"WMARLINATL","White marlin Atlantic"
173,41,"YFINATL","Yellowfin tuna Atlantic"
173,41,"ARGANCHONARG","Argentine anchoita Northern Argentina"
174,27,"ALBANATL","Albacore tuna North Atlantic"
174,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
174,27,"BIGEYEATL","Bigeye tuna Atlantic"
174,27,"BMARLINATL","Blue marlin Atlantic"
174,27,"SAILEATL","Sailfish Eastern Atlantic"
174,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
174,27,"SWORDNATL","Swordfish North Atlantic"
174,27,"WMARLINATL","White marlin Atlantic"
174,27,"YFINATL","Yellowfin tuna Atlantic"
174,27,"HERR30","Herring ICES 30"
175,27,"HERR2224IIIa","Herring ICES 22-24-IIIa"
175,27,"ALBANATL","Albacore tuna North Atlantic"
175,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
175,27,"BIGEYEATL","Bigeye tuna Atlantic"
175,27,"BMARLINATL","Blue marlin Atlantic"
175,27,"SAILEATL","Sailfish Eastern Atlantic"
175,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
175,27,"SWORDNATL","Swordfish North Atlantic"
175,27,"WMARLINATL","White marlin Atlantic"
175,27,"YFINATL","Yellowfin tuna Atlantic"
176,27,"HERR2224IIIa","Herring ICES 22-24-IIIa"
176,27,"ALBANATL","Albacore tuna North Atlantic"
176,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
176,27,"BIGEYEATL","Bigeye tuna Atlantic"
176,27,"BMARLINATL","Blue marlin Atlantic"
176,27,"SAILEATL","Sailfish Eastern Atlantic"
176,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
176,27,"SWORDNATL","Swordfish North Atlantic"
176,27,"WMARLINATL","White marlin Atlantic"
176,27,"YFINATL","Yellowfin tuna Atlantic"
177,27,"ALBANATL","Albacore tuna North Atlantic"
177,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
177,27,"BIGEYEATL","Bigeye tuna Atlantic"
177,27,"BMARLINATL","Blue marlin Atlantic"
177,27,"SAILEATL","Sailfish Eastern Atlantic"
177,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
177,27,"SWORDNATL","Swordfish North Atlantic"
177,27,"WMARLINATL","White marlin Atlantic"
177,27,"YFINATL","Yellowfin tuna Atlantic"
178,27,"HERR2224IIIa","Herring ICES 22-24-IIIa"
178,27,"ALBANATL","Albacore tuna North Atlantic"
178,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
178,27,"BIGEYEATL","Bigeye tuna Atlantic"
178,27,"BMARLINATL","Blue marlin Atlantic"
178,27,"SAILEATL","Sailfish Eastern Atlantic"
178,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
178,27,"SWORDNATL","Swordfish North Atlantic"
178,27,"WMARLINATL","White marlin Atlantic"
178,27,"YFINATL","Yellowfin tuna Atlantic"
179,27,"ALBANATL","Albacore tuna North Atlantic"
179,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
179,27,"BIGEYEATL","Bigeye tuna Atlantic"
179,27,"BMARLINATL","Blue marlin Atlantic"
179,27,"SAILEATL","Sailfish Eastern Atlantic"
179,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
179,27,"SWORDNATL","Swordfish North Atlantic"
179,27,"WMARLINATL","White marlin Atlantic"
179,27,"YFINATL","Yellowfin tuna Atlantic"
179,37,"ALBAMED","Albacore tuna Mediterranean"
179,37,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
179,37,"SAILEATL","Sailfish Eastern Atlantic"
179,37,"SWORDMED","Swordfish Mediterranean Sea"
180,27,"ALBANATL","Albacore tuna North Atlantic"
180,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
180,27,"BIGEYEATL","Bigeye tuna Atlantic"
180,27,"BMARLINATL","Blue marlin Atlantic"
180,27,"SAILEATL","Sailfish Eastern Atlantic"
180,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
180,27,"SWORDNATL","Swordfish North Atlantic"
180,27,"WMARLINATL","White marlin Atlantic"
180,27,"YFINATL","Yellowfin tuna Atlantic"
180,27,"CODVIa","Atlantic cod West of Scotland"
181,27,"ALBANATL","Albacore tuna North Atlantic"
181,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
181,27,"BIGEYEATL","Bigeye tuna Atlantic"
181,27,"BMARLINATL","Blue marlin Atlantic"
181,27,"SAILEATL","Sailfish Eastern Atlantic"
181,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
181,27,"SWORDNATL","Swordfish North Atlantic"
181,27,"WMARLINATL","White marlin Atlantic"
181,27,"YFINATL","Yellowfin tuna Atlantic"
181,27,"CODVIa","Atlantic cod West of Scotland"
182,27,"ALBANATL","Albacore tuna North Atlantic"
182,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
182,27,"BIGEYEATL","Bigeye tuna Atlantic"
182,27,"BMARLINATL","Blue marlin Atlantic"
182,27,"SAILEATL","Sailfish Eastern Atlantic"
182,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
182,27,"SWORDNATL","Swordfish North Atlantic"
182,27,"WMARLINATL","White marlin Atlantic"
182,27,"YFINATL","Yellowfin tuna Atlantic"
182,34,"ALBANATL","Albacore tuna North Atlantic"
182,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
182,34,"BIGEYEATL","Bigeye tuna Atlantic"
182,34,"BMARLINATL","Blue marlin Atlantic"
182,34,"SAILEATL","Sailfish Eastern Atlantic"
182,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
182,34,"SWORDNATL","Swordfish North Atlantic"
182,34,"WMARLINATL","White marlin Atlantic"
182,34,"YFINATL","Yellowfin tuna Atlantic"
182,37,"ALBAMED","Albacore tuna Mediterranean"
182,37,"ALBANATL","Albacore tuna North Atlantic"
182,37,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
182,37,"BIGEYEATL","Bigeye tuna Atlantic"
182,37,"BMARLINATL","Blue marlin Atlantic"
182,37,"SAILEATL","Sailfish Eastern Atlantic"
182,37,"SKJEATL","Skipjack tuna Eastern Atlantic"
182,37,"SWORDMED","Swordfish Mediterranean Sea"
182,37,"SWORDNATL","Swordfish North Atlantic"
182,37,"WMARLINATL","White marlin Atlantic"
182,37,"YFINATL","Yellowfin tuna Atlantic"
183,27,"ALBANATL","Albacore tuna North Atlantic"
183,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
183,27,"BIGEYEATL","Bigeye tuna Atlantic"
183,27,"BMARLINATL","Blue marlin Atlantic"
183,27,"SAILEATL","Sailfish Eastern Atlantic"
183,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
183,27,"SWORDNATL","Swordfish North Atlantic"
183,27,"WMARLINATL","White marlin Atlantic"
183,27,"YFINATL","Yellowfin tuna Atlantic"
183,34,"ALBANATL","Albacore tuna North Atlantic"
183,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
183,34,"BIGEYEATL","Bigeye tuna Atlantic"
183,34,"BMARLINATL","Blue marlin Atlantic"
183,34,"SAILEATL","Sailfish Eastern Atlantic"
183,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
183,34,"SWORDNATL","Swordfish North Atlantic"
183,34,"WMARLINATL","White marlin Atlantic"
183,34,"YFINATL","Yellowfin tuna Atlantic"
184,37,"SARDMEDGSA16","Sardine South of Sicily"
184,37,"ALBAMED","Albacore tuna Mediterranean"
184,37,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
184,37,"SAILEATL","Sailfish Eastern Atlantic"
184,37,"SWORDMED","Swordfish Mediterranean Sea"
185,37,"ALBAMED","Albacore tuna Mediterranean"
185,37,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
185,37,"SAILEATL","Sailfish Eastern Atlantic"
185,37,"SWORDMED","Swordfish Mediterranean Sea"
186,37,"ALBAMED","Albacore tuna Mediterranean"
186,37,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
186,37,"SAILEATL","Sailfish Eastern Atlantic"
186,37,"SWORDMED","Swordfish Mediterranean Sea"
187,37,"ALBAMED","Albacore tuna Mediterranean"
187,37,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
187,37,"SAILEATL","Sailfish Eastern Atlantic"
187,37,"SWORDMED","Swordfish Mediterranean Sea"
188,37,"ALBAMED","Albacore tuna Mediterranean"
188,37,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
188,37,"SAILEATL","Sailfish Eastern Atlantic"
188,37,"SWORDMED","Swordfish Mediterranean Sea"
189,27,"ALBANATL","Albacore tuna North Atlantic"
189,27,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
189,27,"BIGEYEATL","Bigeye tuna Atlantic"
189,27,"BMARLINATL","Blue marlin Atlantic"
189,27,"SAILEATL","Sailfish Eastern Atlantic"
189,27,"SKJEATL","Skipjack tuna Eastern Atlantic"
189,27,"SWORDNATL","Swordfish North Atlantic"
189,27,"WMARLINATL","White marlin Atlantic"
189,27,"YFINATL","Yellowfin tuna Atlantic"
191,51,"ALBAIO","Albacore tuna Indian Ocean"
191,51,"BIGEYEIO","Bigeye tuna Indian Ocean"
191,51,"BLKMARLINIO","Black marlin Indian Ocean"
191,51,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
191,51,"SKJCIO","Skipjack tuna Indian Ocean"
191,51,"STMARLINIO","Striped marlin Indian Ocean"
191,51,"SWORDIO","Swordfish Indian Ocean"
191,51,"YFINEIO","Yellowfin tuna Indian Ocean"
193,34,"RSARDINWA","Round Sardinella West Africa"
193,34,"SARDINWA","Sardinella West Africa"
193,34,"ALBANATL","Albacore tuna North Atlantic"
193,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
193,34,"BIGEYEATL","Bigeye tuna Atlantic"
193,34,"BMARLINATL","Blue marlin Atlantic"
193,34,"SAILEATL","Sailfish Eastern Atlantic"
193,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
193,34,"SWORDNATL","Swordfish North Atlantic"
193,34,"WMARLINATL","White marlin Atlantic"
193,34,"YFINATL","Yellowfin tuna Atlantic"
194,34,"RSARDINWA","Round Sardinella West Africa"
194,34,"SARDINWA","Sardinella West Africa"
194,34,"ALBANATL","Albacore tuna North Atlantic"
194,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
194,34,"BIGEYEATL","Bigeye tuna Atlantic"
194,34,"BMARLINATL","Blue marlin Atlantic"
194,34,"SAILEATL","Sailfish Eastern Atlantic"
194,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
194,34,"SWORDNATL","Swordfish North Atlantic"
194,34,"WMARLINATL","White marlin Atlantic"
194,34,"YFINATL","Yellowfin tuna Atlantic"
195,34,"ALBANATL","Albacore tuna North Atlantic"
195,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
195,34,"BIGEYEATL","Bigeye tuna Atlantic"
195,34,"BMARLINATL","Blue marlin Atlantic"
195,34,"SAILEATL","Sailfish Eastern Atlantic"
195,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
195,34,"SWORDNATL","Swordfish North Atlantic"
195,34,"WMARLINATL","White marlin Atlantic"
195,34,"YFINATL","Yellowfin tuna Atlantic"
196,34,"ALBANATL","Albacore tuna North Atlantic"
196,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
196,34,"BIGEYEATL","Bigeye tuna Atlantic"
196,34,"BMARLINATL","Blue marlin Atlantic"
196,34,"SAILEATL","Sailfish Eastern Atlantic"
196,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
196,34,"SWORDNATL","Swordfish North Atlantic"
196,34,"WMARLINATL","White marlin Atlantic"
196,34,"YFINATL","Yellowfin tuna Atlantic"
197,34,"ALBANATL","Albacore tuna North Atlantic"
197,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
197,34,"BIGEYEATL","Bigeye tuna Atlantic"
197,34,"BMARLINATL","Blue marlin Atlantic"
197,34,"SAILEATL","Sailfish Eastern Atlantic"
197,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
197,34,"SWORDNATL","Swordfish North Atlantic"
197,34,"WMARLINATL","White marlin Atlantic"
197,34,"YFINATL","Yellowfin tuna Atlantic"
198,34,"ALBANATL","Albacore tuna North Atlantic"
198,34,"ALBASATL","Albacore tuna South Atlantic"
198,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
198,34,"BIGEYEATL","Bigeye tuna Atlantic"
198,34,"BMARLINATL","Blue marlin Atlantic"
198,34,"SAILEATL","Sailfish Eastern Atlantic"
198,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
198,34,"SWORDNATL","Swordfish North Atlantic"
198,34,"SWORDSATL","Swordfish South Atlantic"
198,34,"WMARLINATL","White marlin Atlantic"
198,34,"YFINATL","Yellowfin tuna Atlantic"
198,47,"ALBASATL","Albacore tuna South Atlantic"
198,47,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
198,47,"BIGEYEATL","Bigeye tuna Atlantic"
198,47,"BMARLINATL","Blue marlin Atlantic"
198,47,"SAILEATL","Sailfish Eastern Atlantic"
198,47,"SKJEATL","Skipjack tuna Eastern Atlantic"
198,47,"SWORDSATL","Swordfish South Atlantic"
198,47,"WMARLINATL","White marlin Atlantic"
198,47,"YFINATL","Yellowfin tuna Atlantic"
199,34,"ALBASATL","Albacore tuna South Atlantic"
199,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
199,34,"BIGEYEATL","Bigeye tuna Atlantic"
199,34,"BMARLINATL","Blue marlin Atlantic"
199,34,"SAILEATL","Sailfish Eastern Atlantic"
199,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
199,34,"SWORDSATL","Swordfish South Atlantic"
199,34,"WMARLINATL","White marlin Atlantic"
199,34,"YFINATL","Yellowfin tuna Atlantic"
199,47,"ALBASATL","Albacore tuna South Atlantic"
199,47,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
199,47,"BIGEYEATL","Bigeye tuna Atlantic"
199,47,"BMARLINATL","Blue marlin Atlantic"
199,47,"SAILEATL","Sailfish Eastern Atlantic"
199,47,"SKJEATL","Skipjack tuna Eastern Atlantic"
199,47,"SWORDSATL","Swordfish South Atlantic"
199,47,"WMARLINATL","White marlin Atlantic"
199,47,"YFINATL","Yellowfin tuna Atlantic"
200,34,"ALBASATL","Albacore tuna South Atlantic"
200,34,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
200,34,"BIGEYEATL","Bigeye tuna Atlantic"
200,34,"BMARLINATL","Blue marlin Atlantic"
200,34,"SAILEATL","Sailfish Eastern Atlantic"
200,34,"SKJEATL","Skipjack tuna Eastern Atlantic"
200,34,"SWORDSATL","Swordfish South Atlantic"
200,34,"WMARLINATL","White marlin Atlantic"
200,34,"YFINATL","Yellowfin tuna Atlantic"
200,47,"ALBASATL","Albacore tuna South Atlantic"
200,47,"ATBTUNAEATL","Bluefin tuna Eastern Atlantic"
200,47,"BIGEYEATL","Bigeye tuna Atlantic"
200,47,"BMARLINATL","Blue marlin Atlantic"
200,47,"SAILEATL","Sailfish Eastern Atlantic"
200,47,"SKJEATL","Skipjack tuna Eastern Atlantic"
200,47,"SWORDSATL","Swordfish South Atlantic"
200,47,"WMARLINATL","White marlin Atlantic"
200,47,"YFINATL","Yellowfin tuna Atlantic"
202,51,"ALBAIO","Albacore tuna Indian Ocean"
202,51,"BIGEYEIO","Bigeye tuna Indian Ocean"
202,51,"BLKMARLINIO","Black marlin Indian Ocean"
202,51,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
202,51,"SKJCIO","Skipjack tuna Indian Ocean"
202,51,"STMARLINIO","Striped marlin Indian Ocean"
202,51,"SWORDIO","Swordfish Indian Ocean"
202,51,"YFINEIO","Yellowfin tuna Indian Ocean"
203,51,"ALBAIO","Albacore tuna Indian Ocean"
203,51,"BIGEYEIO","Bigeye tuna Indian Ocean"
203,51,"BLKMARLINIO","Black marlin Indian Ocean"
203,51,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
203,51,"SKJCIO","Skipjack tuna Indian Ocean"
203,51,"STMARLINIO","Striped marlin Indian Ocean"
203,51,"SWORDIO","Swordfish Indian Ocean"
203,51,"YFINEIO","Yellowfin tuna Indian Ocean"
203,57,"ALBAIO","Albacore tuna Indian Ocean"
203,57,"BIGEYEIO","Bigeye tuna Indian Ocean"
203,57,"BLKMARLINIO","Black marlin Indian Ocean"
203,57,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
203,57,"SKJCIO","Skipjack tuna Indian Ocean"
203,57,"STMARLINIO","Striped marlin Indian Ocean"
203,57,"SWORDIO","Swordfish Indian Ocean"
203,57,"YFINEIO","Yellowfin tuna Indian Ocean"
204,57,"ALBAIO","Albacore tuna Indian Ocean"
204,57,"BIGEYEIO","Bigeye tuna Indian Ocean"
204,57,"BLKMARLINIO","Black marlin Indian Ocean"
204,57,"BMARLINIO","Indo-Pacific blue marlin Indian Ocean"
204,57,"SKJCIO","Skipjack tuna Indian Ocean"
